awayscore,ball,batsman,batsmanid,batsmanteam,bowler,bowlerid,bowlerteam,by_how_many,by_what,city,date,dismissal,dismissaltype,eventid,extras,fallofwickets,homescore,innings,ipl_season,matchid,mom,nonstriker,nonstrikerid,otherathleteinvolved,otherathleteinvolvedid,over,remainingballs,result,runrate,runs,scorevalue,sequence,target,team1,team2,tossdecision,validball,venue,winner,year
35/3,37,Glenn Maxwell,325026,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,6.1,83,,5.67,0,0,200601,158,,,,0,,,
35/3,38,Glenn Maxwell,325026,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,6.2,82,,5.52,0,0,200602,158,,,,0,,,
35/4,39,Glenn Maxwell,325026,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,True,caught,1216493,0,4,0,2nd innings,ipl20,,,Mayank Agarwal,398438,Glenn Maxwell,325026.0,6.3,81,,5.38,0,0,200603,158,,,,0,,,
36/4,40,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,6.4,80,,5.4,1,1,200604,158,,,,0,,,
40/4,41,Sarfaraz Khan,642525,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,6.5,79,,5.85,4,4,200605,158,,,,0,,,
40/4,42,Sarfaraz Khan,642525,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,6.6,78,,5.71,0,0,200606,158,,,,0,,,
41/4,43,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,7.1,77,,5.72,1,1,200701,158,,,,0,,,
41/4,44,Sarfaraz Khan,642525,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,7.2,76,,5.59,0,0,200702,158,,,,0,,,
41/4,45,Sarfaraz Khan,642525,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,7.3,75,,5.46,0,0,200703,158,,,,0,,,
41/4,46,Sarfaraz Khan,642525,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,7.4,74,,5.34,0,0,200704,158,,,,0,,,
42/4,47,Sarfaraz Khan,642525,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,7.5,73,,5.36,1,1,200705,158,,,,0,,,
43/4,48,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,7.6,72,,5.37,1,1,200706,158,,,,0,,,
44/4,49,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,8.1,71,,5.38,1,1,200801,158,,,,0,,,
45/4,50,Sarfaraz Khan,642525,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,8.2,70,,5.4,1,1,200802,158,,,,0,,,
46/4,51,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,8.3,69,,5.41,1,1,200803,158,,,,0,,,
47/4,52,Sarfaraz Khan,642525,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,8.4,68,,5.42,1,1,200804,158,,,,0,,,
48/4,53,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,8.5,67,,5.43,1,1,200805,158,,,,0,,,
52/4,54,Sarfaraz Khan,642525,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,8.6,66,,5.77,4,4,200806,158,,,,0,,,
52/4,55,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,9.1,65,,5.67,0,0,200901,158,,,,0,,,
53/4,56,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,9.2,64,,5.67,1,1,200902,158,,,,0,,,
54/4,57,Sarfaraz Khan,642525,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,9.3,63,,5.68,1,1,200903,158,,,,0,,,
55/4,58,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Sarfaraz Khan,642525,,,9.4,62,,5.68,1,1,200904,158,,,,0,,,
55/4,59,Sarfaraz Khan,642525,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,9.5,61,,5.59,0,0,200905,158,,,,0,,,
55/5,60,Sarfaraz Khan,642525,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,True,caught,1216493,0,5,0,2nd innings,ipl20,,,Mayank Agarwal,398438,Sarfaraz Khan,642525.0,9.6,60,,5.5,0,0,200906,158,,,,0,,,
55/5,61,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,10.1,59,,5.4,0,0,201001,158,,,,0,,,
55/5,62,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,10.2,58,,5.32,0,0,201002,158,,,,0,,,
56/5,63,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,10.3,57,,5.33,1,1,201003,158,,,,0,,,
57/5,64,Krishnappa Gowtham,424377,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,1,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,10.4,56,,5.34,1,1,201004,158,,,,0,,,
63/5,65,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,10.5,55,,5.81,6,6,201005,158,,,,0,,,
64/5,66,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,10.6,54,,5.81,1,1,201006,158,,,,0,,,
65/5,67,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,11.1,53,,5.82,1,1,201101,158,,,,0,,,
65/5,68,Krishnappa Gowtham,424377,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,11.2,52,,5.73,0,0,201102,158,,,,0,,,
65/5,69,Krishnappa Gowtham,424377,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,11.3,51,,5.65,0,0,201103,158,,,,0,,,
65/5,70,Krishnappa Gowtham,424377,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,11.4,50,,5.57,0,0,201104,158,,,,0,,,
67/5,71,Krishnappa Gowtham,424377,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,11.5,49,,5.66,2,2,201105,158,,,,0,,,
68/5,72,Krishnappa Gowtham,424377,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,11.6,48,,5.66,1,1,201106,158,,,,0,,,
71/5,73,Krishnappa Gowtham,424377,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,12.1,47,,5.83,3,3,201201,158,,,,0,,,
71/5,74,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,12.2,46,,5.75,0,0,201202,158,,,,0,,,
75/5,75,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,12.3,45,,6.0,4,4,201203,158,,,,0,,,
75/5,76,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,12.4,44,,5.92,0,0,201204,158,,,,0,,,
79/5,77,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,12.5,43,,6.15,4,4,201205,158,,,,0,,,
80/5,78,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,12.6,42,,6.15,1,1,201206,158,,,,0,,,
81/5,79,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,13.1,41,,6.15,1,1,201301,158,,,,0,,,
82/5,80,Krishnappa Gowtham,424377,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,13.2,40,,6.15,1,1,201302,158,,,,0,,,
82/5,81,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,13.3,39,,6.07,0,0,201303,158,,,,0,,,
83/5,82,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,13.4,38,,6.07,1,1,201304,158,,,,0,,,
84/5,83,Krishnappa Gowtham,424377,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,13.5,37,,6.07,1,1,201305,158,,,,0,,,
84/5,84,Mayank Agarwal,398438,Kings XI Punjab,Axar Patel,554691,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,13.6,36,,6.0,0,0,201306,158,,,,0,,,
90/5,85,Krishnappa Gowtham,424377,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,14.1,35,,6.35,6,6,201401,158,,,,0,,,
94/5,86,Krishnappa Gowtham,424377,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,14.2,34,,6.55,4,4,201402,158,,,,0,,,
95/5,87,Krishnappa Gowtham,424377,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,14.3,33,,6.55,1,1,201403,158,,,,0,,,
96/5,88,Mayank Agarwal,398438,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,14.4,32,,6.54,1,1,201404,158,,,,0,,,
97/5,89,Krishnappa Gowtham,424377,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,14.5,31,,6.53,1,1,201405,158,,,,0,,,
98/5,90,Mayank Agarwal,398438,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,14.6,30,,6.53,1,1,201406,158,,,,0,,,
100/5,91,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,15.1,29,,6.59,2,2,201501,158,,,,0,,,
101/5,92,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Krishnappa Gowtham,424377,,,15.2,28,,6.58,1,1,201502,158,,,,0,,,
101/6,93,Krishnappa Gowtham,424377,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,True,caught,1216493,0,6,0,2nd innings,ipl20,,,Mayank Agarwal,398438,Krishnappa Gowtham,424377.0,15.3,27,,6.51,0,0,201503,158,,,,0,,,
103/6,94,Chris Jordan,288992,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,15.4,26,,6.57,2,2,201504,158,,,,0,,,
103/6,95,Chris Jordan,288992,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,15.5,25,,6.5,0,0,201505,158,,,,0,,,
105/6,96,Chris Jordan,288992,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,15.6,24,,6.56,2,2,201506,158,,,,0,,,
109/6,97,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,16.1,23,,6.74,4,4,201601,158,,,,0,,,
109/6,98,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,16.2,22,,6.67,0,0,201602,158,,,,0,,,
113/6,99,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,16.3,21,,6.84,4,4,201603,158,,,,0,,,
114/6,100,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,16.4,20,,6.84,1,1,201604,158,,,,0,,,
115/6,101,Chris Jordan,288992,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,16.5,19,,6.83,1,1,201605,158,,,,0,,,
116/6,102,Mayank Agarwal,398438,Kings XI Punjab,Anrich Nortje,481979,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,16.6,18,,6.82,1,1,201606,158,,,,0,,,
122/6,103,Mayank Agarwal,398438,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,17.1,17,,7.1,6,6,201701,158,,,,0,,,
124/6,104,Mayank Agarwal,398438,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,17.2,16,,7.15,2,2,201702,158,,,,0,,,
130/6,105,Mayank Agarwal,398438,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,17.3,15,,7.42,6,6,201703,158,,,,0,,,
132/6,106,Mayank Agarwal,398438,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,17.4,14,,7.47,2,2,201704,158,,,,0,,,
133/6,107,Mayank Agarwal,398438,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,17.5,13,,7.45,1,1,201705,158,,,,0,,,
133/6,108,Chris Jordan,288992,Kings XI Punjab,Mohit Sharma,537119,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Mayank Agarwal,398438,,,17.6,12,,7.38,0,0,201706,158,,,,0,,,
133/6,109,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,18.1,11,,7.32,0,0,201801,158,,,,0,,,
137/6,110,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,18.2,10,,7.47,4,4,201802,158,,,,0,,,
138/6,111,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,18.3,9,,7.45,1,1,201803,158,,,,0,,,
142/6,112,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,18.4,8,,7.6,4,4,201804,158,,,,0,,,
144/6,113,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,18.5,7,,7.64,2,2,201805,158,,,,0,,,
145/6,114,Mayank Agarwal,398438,Kings XI Punjab,Kagiso Rabada,550215,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,18.6,6,,7.63,1,1,201806,158,,,,0,,,
151/6,115,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,19.1,5,,7.87,6,6,201901,158,,,,0,,,
153/6,116,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,19.2,4,,7.91,2,2,201902,158,,,,0,,,
157/6,117,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,19.3,3,,8.05,4,4,201903,158,,,,0,,,
157/6,118,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,False,,1216493,0,0,0,2nd innings,ipl20,,,Chris Jordan,288992,,,19.4,2,,7.98,0,0,201904,158,,,,0,,,
157/7,119,Mayank Agarwal,398438,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,True,caught,1216493,0,7,0,2nd innings,ipl20,,,Chris Jordan,288992,Mayank Agarwal,398438.0,19.5,1,,7.91,0,0,201905,158,,,,0,,,
157/8,120,Chris Jordan,288992,Kings XI Punjab,Marcus Stoinis,325012,Delhi Capitals,,,,,True,caught,1216493,0,8,0,2nd innings,ipl20,,,Mohammed Shami,481896,Marcus Stoinis,325012.0,19.6,0,,7.85,0,0,201906,158,,,,0,,,
0,1,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,0/0,1st innings,ipl20,,,Aaron Finch,5334,,,0.1,119,,0.0,0,0,100001,0,,,,0,,,
0,2,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,0/0,1st innings,ipl20,,,Aaron Finch,5334,,,0.2,118,,0.0,0,0,100002,0,,,,0,,,
0,2,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,1,0,1/0,1st innings,ipl20,,,Aaron Finch,5334,,,0.2,118,,3.0,1,1,100003,0,,,,1,,,
0,3,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,1/0,1st innings,ipl20,,,Aaron Finch,5334,,,0.3,117,,2.0,0,0,100004,0,,,,0,,,
0,4,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,2/0,1st innings,ipl20,,,Aaron Finch,5334,,,0.4,116,,3.0,1,1,100005,0,,,,0,,,
0,5,Aaron Finch,5334,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,2/0,1st innings,ipl20,,,Devdutt Padikkal,1119026,,,0.5,115,,2.4,0,0,100006,0,,,,0,,,
0,6,Aaron Finch,5334,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,2/0,1st innings,ipl20,,,Devdutt Padikkal,1119026,,,0.6,114,,2.0,0,0,100007,0,,,,0,,,
0,7,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Sandeep Sharma,438362,Sunrisers Hyderabad,,,,,False,,1216534,0,0,6/0,1st innings,ipl20,,,Aaron Finch,5334,,,1.1,113,,5.14,4,4,100101,0,,,,0,,,
0,8,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Sandeep Sharma,438362,Sunrisers Hyderabad,,,,,False,,1216534,0,0,6/0,1st innings,ipl20,,,Aaron Finch,5334,,,1.2,112,,4.5,0,0,100102,0,,,,0,,,
0,9,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Sandeep Sharma,438362,Sunrisers Hyderabad,,,,,False,,1216534,0,0,10/0,1st innings,ipl20,,,Aaron Finch,5334,,,1.3,111,,6.66,4,4,100103,0,,,,0,,,
0,10,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Sandeep Sharma,438362,Sunrisers Hyderabad,,,,,False,,1216534,0,0,12/0,1st innings,ipl20,,,Aaron Finch,5334,,,1.4,110,,7.2,2,2,100104,0,,,,0,,,
0,11,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Sandeep Sharma,438362,Sunrisers Hyderabad,,,,,False,,1216534,0,0,13/0,1st innings,ipl20,,,Aaron Finch,5334,,,1.5,109,,7.09,1,1,100105,0,,,,0,,,
0,12,Aaron Finch,5334,Royal Challengers Bangalore,Sandeep Sharma,438362,Sunrisers Hyderabad,,,,,False,,1216534,0,0,13/0,1st innings,ipl20,,,Devdutt Padikkal,1119026,,,1.6,108,,6.5,0,0,100106,0,,,,0,,,
0,13,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,13/0,1st innings,ipl20,,,Aaron Finch,5334,,,2.1,107,,6.0,0,0,100201,0,,,,0,,,
0,14,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,13/0,1st innings,ipl20,,,Aaron Finch,5334,,,2.2,106,,5.57,0,0,100202,0,,,,0,,,
0,15,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,17/0,1st innings,ipl20,,,Aaron Finch,5334,,,2.3,105,,6.8,4,4,100203,0,,,,0,,,
0,16,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,18/0,1st innings,ipl20,,,Aaron Finch,5334,,,2.4,104,,6.75,1,1,100204,0,,,,0,,,
0,17,Aaron Finch,5334,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,20/0,1st innings,ipl20,,,Devdutt Padikkal,1119026,,,2.5,103,,7.05,2,2,100205,0,,,,0,,,
0,18,Aaron Finch,5334,Royal Challengers Bangalore,Bhuvneshwar Kumar,326016,Sunrisers Hyderabad,,,,,False,,1216534,0,0,20/0,1st innings,ipl20,,,Devdutt Padikkal,1119026,,,2.6,102,,6.66,0,0,100206,0,,,,0,,,
0,19,Devdutt Padikkal,1119026,Royal Challengers Bangalore,T Natarajan,802575,Sunrisers Hyderabad,,,,,False,,1216534,0,0,20/0,1st innings,ipl20,,,Aaron Finch,5334,,,3.1,101,,6.31,0,0,100301,0,,,,0,,,
0,20,Devdutt Padikkal,1119026,Royal Challengers Bangalore,T Natarajan,802575,Sunrisers Hyderabad,,,,,False,,1216534,0,0,24/0,1st innings,ipl20,,,Aaron Finch,5334,,,3.2,100,,7.2,4,4,100302,0,,,,0,,,
0,21,Devdutt Padikkal,1119026,Royal Challengers Bangalore,T Natarajan,802575,Sunrisers Hyderabad,,,,,False,,1216534,0,0,28/0,1st innings,ipl20,,,Aaron Finch,5334,,,3.3,99,,8.0,4,4,100303,0,,,,0,,,
0,22,Devdutt Padikkal,1119026,Royal Challengers Bangalore,T Natarajan,802575,Sunrisers Hyderabad,,,,,False,,1216534,0,0,28/0,1st innings,ipl20,,,Aaron Finch,5334,,,3.4,98,,7.63,0,0,100304,0,,,,0,,,
0,23,Devdutt Padikkal,1119026,Royal Challengers Bangalore,T Natarajan,802575,Sunrisers Hyderabad,,,,,False,,1216534,0,0,32/0,1st innings,ipl20,,,Aaron Finch,5334,,,3.5,97,,8.34,4,4,100305,0,,,,0,,,
0,24,Devdutt Padikkal,1119026,Royal Challengers Bangalore,T Natarajan,802575,Sunrisers Hyderabad,,,,,False,,1216534,0,0,32/0,1st innings,ipl20,,,Aaron Finch,5334,,,3.6,96,,8.0,0,0,100306,0,,,,0,,,
