matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points,total_points_avg
1175360,Harbhajan Singh,,,,,,,,,,,26.0,26.0,28.0,0.0,1st innings,Delhi Capitals,Chennai Super Kings,6.461538461538462,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,68.3
1175360,I Sharma,,,,,,,,,,1.0,18.0,18.0,28.0,0.0,2nd innings,Chennai Super Kings,Delhi Capitals,9.333333333333334,Bowler,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,9.7
1175360,Imran Tahir,,,,,,,,,,1.0,12.0,12.0,20.0,0.0,1st innings,Delhi Capitals,Chennai Super Kings,10.0,Bowler,,,,0,0.0,25.0,-4,0.0,0,21.0,21.0,35.8
1175360,K Rabada,,,,,,,,,,1.0,22.0,22.0,26.0,0.0,2nd innings,Chennai Super Kings,Delhi Capitals,7.090909090909091,All Rounder,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
1175360,KM Jadhav,28.0,34.0,34.0,,2.0,2.0,2nd innings,Chennai Super Kings,Delhi Capitals,,,,,,,,,,nan,784.0,,2.0,0,786.0,,0,,0,0.0,786.0,468.2
1175360,KMA Paul,0.0,4.0,4.0,,,4.0,1st innings,Delhi Capitals,Chennai Super Kings,,20.0,20.0,18.0,0.0,2nd innings,Chennai Super Kings,Delhi Capitals,5.4,Bowler,0.0,,,-2,-2.0,,2,0.0,0,2.0,0.0,
1175360,MS Dhoni,34.0,36.0,36.0,1.0,2.0,3.0,2nd innings,Chennai Super Kings,Delhi Capitals,,,,,,,,,,nan,1156.0,2.0,2.0,0,1160.0,,0,,0,0.0,1160.0,1480.2
1175360,PP Shaw,26.0,18.0,18.0,,5.0,0.0,1st innings,Delhi Capitals,Chennai Super Kings,,,,,,,,,,nan,676.0,,5.0,0,681.0,,0,,0,0.0,681.0,1180.6
1175360,R Tewatia,11.0,9.0,9.0,,1.0,6.0,1st innings,Delhi Capitals,Chennai Super Kings,,12.0,12.0,20.0,0.0,2nd innings,Chennai Super Kings,Delhi Capitals,10.0,Bowler,121.0,,1.0,0,122.0,,-4,0.0,0,-4.0,118.0,139.3
1175360,RA Jadeja,,,,,,,,,,1.0,24.0,24.0,23.0,0.0,1st innings,Delhi Capitals,Chennai Super Kings,5.75,All Rounder,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,150.3
1175360,RR Pant,28.0,16.0,16.0,1.0,2.0,2.0,1st innings,Delhi Capitals,Chennai Super Kings,,,,,,,,,,nan,784.0,2.0,2.0,0,788.0,,0,,0,0.0,788.0,4609.7
1175360,S Dhawan,52.0,47.0,47.0,,7.0,0.0,1st innings,Delhi Capitals,Chennai Super Kings,,,,,,,,,,All Rounder,2704.0,,7.0,8,2719.0,,0,,0,0.0,2719.0,2465.9
1175360,SK Raina,34.0,16.0,16.0,1.0,5.0,1.0,2nd innings,Chennai Super Kings,Delhi Capitals,,,,,,,,,,All Rounder,1156.0,2.0,5.0,0,1163.0,,0,,0,0.0,1163.0,1172.4
1175360,SN Thakur,,,,,,,,,,,12.0,12.0,19.0,0.0,1st innings,Delhi Capitals,Chennai Super Kings,9.5,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,49.9
1175360,SR Watson,45.0,27.0,27.0,3.0,4.0,0.0,2nd innings,Chennai Super Kings,Delhi Capitals,,,,,,,,,,All Rounder,2025.0,6.0,4.0,0,2035.0,,0,,0,0.0,2035.0,2770.2
1175360,SS Iyer,18.0,20.0,20.0,1.0,,1.0,1st innings,Delhi Capitals,Chennai Super Kings,,,,,,,,,,nan,324.0,2.0,,0,326.0,,0,,0,0.0,326.0,1942.6
1175361,AD Russell,49.0,17.0,17.0,5.0,3.0,3.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,2.0,18.0,18.0,21.0,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,7.0,All Rounder,2401.0,10.0,3.0,0,2414.0,50.0,0,0.0,0,50.0,2464.0,683.1
1175361,AJ Tye,,,,,,,,,,1.0,24.0,24.0,37.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,9.25,Bowler,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,84.5
1175361,CA Lynn,10.0,10.0,10.0,,2.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,nan,100.0,,2.0,0,102.0,,0,,0,0.0,102.0,1417.5
1175361,CH Gayle,21.0,14.0,14.0,2.0,2.0,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,All Rounder,441.0,4.0,2.0,0,447.0,,0,,0,0.0,447.0,1738.6
1175361,CV Varun,,,,,,,,,,1.0,18.0,18.0,35.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,11.666666666666666,Bowler,,,,0,0.0,25.0,-6,0.0,0,19.0,19.0,
1175361,DA Miller,60.0,41.0,41.0,3.0,5.0,3.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,nan,3600.0,6.0,5.0,8,3619.0,,0,,0,0.0,3619.0,518.6
1175361,GC Viljoen,,,,,,,,,,1.0,26.0,26.0,34.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,7.846153846153846,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
1175361,KD Karthik,1.0,1.0,1.0,,,4.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,nan,1.0,,,0,1.0,,0,,0,0.0,1.0,1244.7
1175361,KL Rahul,1.0,5.0,5.0,,,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,nan,1.0,,,0,1.0,,0,,0,0.0,1.0,3484.8
1175361,Kuldeep Yadav,,,,,,,,,,,26.0,26.0,30.0,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,6.923076923076923,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,31.5
1175361,LH Ferguson,,,,,,,,,,1.0,26.0,26.0,40.0,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,9.23076923076923,Bowler,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,
1175361,M Prasidh Krishna,,,,,,,,,,,25.0,25.0,41.0,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,9.84,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,
1175361,MA Agarwal,62.0,37.0,37.0,1.0,6.0,1.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,nan,3844.0,2.0,6.0,8,3860.0,,0,,0,0.0,3860.0,248.8
1175361,Mandeep Singh,33.0,15.0,15.0,1.0,4.0,4.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,6.0,6.0,18.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,18.0,All Rounder,1089.0,2.0,4.0,0,1095.0,,-6,0.0,0,-6.0,1089.0,318.2
1175361,Mohammed Shami,,,,,,,,,,1.0,25.0,25.0,43.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,10.32,Bowler,,,,0,0.0,25.0,-4,0.0,0,21.0,21.0,69.8
1175361,N Rana,64.0,35.0,35.0,7.0,2.0,2.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,All Rounder,4096.0,14.0,2.0,8,4120.0,,0,,0,0.0,4120.0,795.1
1175361,PP Chawla,,,,,,,,,,1.0,18.0,18.0,26.0,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,8.666666666666666,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,53.5
1175361,R Ashwin,,,,,,,,,,,25.0,25.0,46.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,11.04,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,246.7
1175361,RV Uthappa,69.0,51.0,51.0,2.0,6.0,1.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,nan,4761.0,4.0,6.0,8,4779.0,,0,,0,0.0,4779.0,875.7
1175361,SN Khan,13.0,13.0,13.0,,2.0,2.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,nan,169.0,,2.0,0,171.0,,0,,0,0.0,171.0,389.7
1175361,SP Narine,25.0,10.0,10.0,3.0,1.0,0.0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,12.0,12.0,26.0,0.0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,13.0,All Rounder,625.0,6.0,1.0,0,632.0,,-6,0.0,0,-6.0,626.0,1029.2
1175362,AB de Villiers,73.0,42.0,42.0,6.0,4.0,2.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,nan,5329.0,12.0,4.0,8,5353.0,,0,,0,0.0,5353.0,2693.7
1175362,C de Grandhomme,3.0,8.0,8.0,,,4.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,19.0,19.0,26.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,8.210526315789474,All Rounder,9.0,,,0,9.0,,0,0.0,0,0.0,9.0,392.5
1175362,HH Pandya,34.0,15.0,15.0,3.0,2.0,5.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,18.0,18.0,37.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,12.333333333333334,All Rounder,1156.0,6.0,2.0,0,1164.0,,-6,0.0,0,-6.0,1158.0,873.3
1175362,JJ Bumrah,1.0,1.0,1.0,,,8.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,3.0,25.0,25.0,19.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,4.56,Bowler,1.0,,,0,1.0,75.0,4,0.0,0,79.0,80.0,32.2
1175362,KA Pollard,6.0,7.0,7.0,,,3.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,All Rounder,36.0,,,0,36.0,,0,,0,0.0,36.0,478.6
1175362,KH Pandya,1.0,2.0,2.0,,,4.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,24.0,24.0,28.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,7.0,All Rounder,1.0,,,0,1.0,,0,0.0,0,0.0,1.0,517.9
1175362,M Markande,6.0,5.0,5.0,,1.0,7.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,1.0,18.0,18.0,23.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,7.666666666666667,Bowler,36.0,,1.0,0,37.0,25.0,0,0.0,0,25.0,62.0,25.2
1175362,MJ McClenaghan,1.0,4.0,4.0,,,6.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,12.0,12.0,24.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,12.0,Bowler,1.0,,,0,1.0,,-6,0.0,0,-6.0,-5.0,64.5
1175362,MM Ali,13.0,7.0,7.0,1.0,1.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,6.0,6.0,13.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,13.0,All Rounder,169.0,2.0,1.0,0,172.0,,-6,0.0,0,-6.0,166.0,
1175362,Mohammed Siraj,,,,,,,,,,2.0,25.0,25.0,37.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,8.88,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,54.7
1175362,NA Saini,,,,,,,,,,,25.0,25.0,39.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,9.36,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,
1175362,PA Patel,31.0,22.0,22.0,1.0,4.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,nan,961.0,2.0,4.0,0,967.0,,0,,0,0.0,967.0,1081.4
1175362,Q de Kock,23.0,20.0,20.0,1.0,2.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,nan,529.0,2.0,2.0,0,533.0,,0,,0,0.0,533.0,1249.4
1175362,RG Sharma,48.0,33.0,33.0,1.0,8.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,All Rounder,2304.0,2.0,8.0,0,2314.0,,0,,0,0.0,2314.0,608.1
1175362,S Dube,9.0,5.0,5.0,1.0,,5.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,nan,81.0,2.0,,0,83.0,,0,,0,0.0,83.0,
1175362,SA Yadav,43.0,25.0,25.0,1.0,5.0,1.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,All Rounder,1849.0,2.0,5.0,0,1856.0,,0,,0,0.0,1856.0,1417.2
1175362,SL Malinga,,,,,,,,,,,26.0,26.0,45.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,10.384615384615385,Bowler,,,,0,0.0,,-4,0.0,0,-4.0,-4.0,25.5
1175362,SO Hetmyer,5.0,6.0,6.0,,,3.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,nan,25.0,,,0,25.0,,0,,0,0.0,25.0,
1175362,UT Yadav,,,,,,,,,,2.0,25.0,25.0,25.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,6.0,Bowler,,,,0,0.0,50.0,2,0.0,0,52.0,52.0,32.1
1175362,V Kohli,47.0,33.0,33.0,,6.0,1.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,All Rounder,2209.0,,6.0,0,2215.0,,0,,0,0.0,2215.0,1578.0
1175362,YS Chahal,,,,,,,,,,4.0,25.0,25.0,37.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,8.88,Bowler,,,,0,0.0,100.0,0,0.0,8,108.0,108.0,25.5
1175362,Yuvraj Singh,24.0,13.0,13.0,3.0,,2.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,All Rounder,576.0,6.0,,0,582.0,,0,,0,0.0,582.0,464.4
1175363,AM Rahane,70.0,49.0,49.0,3.0,4.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,,,,,,,,,,All Rounder,4900.0,6.0,4.0,8,4918.0,,0,,0,0.0,4918.0,1051.5
1175363,B Kumar,,,,,,,,,,,26.0,26.0,52.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,12.0,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,21.2
1175363,BA Stokes,16.0,9.0,9.0,,3.0,2.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,1.0,18.0,18.0,40.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,13.333333333333334,All Rounder,256.0,,3.0,0,259.0,25.0,-6,0.0,0,19.0,278.0,477.6
1175363,DA Warner,71.0,38.0,38.0,2.0,9.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,,,,,,,,,,nan,5041.0,4.0,9.0,8,5062.0,,0,,0,0.0,5062.0,3818.4
1175363,DS Kulkarni,,,,,,,,,,,19.0,19.0,39.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,12.31578947368421,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,18.4
1175363,JC Archer,,,,,,,,,,,26.0,26.0,40.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,9.23076923076923,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,34.4
1175363,JC Buttler,6.0,9.0,9.0,,1.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,,,,,,,,,,nan,36.0,,1.0,0,37.0,,0,,0,0.0,37.0,4040.7
1175363,JD Unadkat,,,,,,,,,,1.0,20.0,20.0,24.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,7.2,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,89.4
1175363,JM Bairstow,45.0,28.0,28.0,1.0,6.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,,,,,,,,,,nan,2025.0,2.0,6.0,0,2033.0,,0,,0,0.0,2033.0,
1175363,K Gowtham,,,,,,,,,,,12.0,12.0,25.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,12.5,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,122.7
1175363,KS Williamson,14.0,10.0,10.0,,2.0,1.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,,,,,,,,,,All Rounder,196.0,,2.0,0,198.0,,0,,0,0.0,198.0,2930.0
1175363,MK Pandey,2.0,5.0,5.0,,,3.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,,,,,,,,,,nan,4.0,,,0,4.0,,0,,0,0.0,4.0,943.8
1175363,Rashid Khan,17.0,10.0,10.0,1.0,1.0,5.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,1.0,24.0,24.0,24.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,6.0,Bowler,289.0,2.0,1.0,0,292.0,25.0,2,0.0,0,27.0,319.0,155.9
1175363,S Gopal,,,,,,,,,,3.0,24.0,24.0,27.0,0.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,6.75,All Rounder,,,,0,0.0,75.0,0,0.0,0,75.0,75.0,92.5
1175363,S Kaul,,,,,,,,,,,26.0,26.0,30.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,6.923076923076923,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,25.4
1175363,S Nadeem,,,,,,,,,,1.0,18.0,18.0,36.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,12.0,Bowler,,,,0,0.0,25.0,-6,0.0,0,19.0,19.0,13.8
1175363,SV Samson,106.0,57.0,57.0,4.0,10.0,1.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,,,,,,,,,,nan,11236.0,8.0,10.0,24,11278.0,,0,,0,0.0,11278.0,782.9
1175363,Sandeep Sharma,,,,,,,,,,,24.0,24.0,38.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,9.5,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,19.0
1175363,V Shankar,35.0,15.0,15.0,3.0,1.0,2.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,,6.0,6.0,13.0,0.0,1st innings,Rajasthan Royals,Sunrisers Hyderabad,13.0,All Rounder,1225.0,6.0,1.0,0,1232.0,,-6,0.0,0,-6.0,1226.0,991.1
1175363,YK Pathan,17.0,13.0,13.0,1.0,,5.0,2nd innings,Sunrisers Hyderabad,Rajasthan Royals,,,,,,,,,,All Rounder,289.0,2.0,,0,291.0,,0,,0,0.0,291.0,565.3
1175364,AJ Tye,,,,,,,,,,1.0,26.0,26.0,38.0,0.0,1st innings,Mumbai Indians,Kings XI Punjab,8.76923076923077,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,81.8
1175364,CH Gayle,41.0,25.0,25.0,4.0,3.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,All Rounder,1681.0,8.0,3.0,0,1692.0,,0,,0,0.0,1692.0,1383.9
1175364,DA Miller,18.0,13.0,13.0,,2.0,2.0,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,324.0,,2.0,0,326.0,,0,,0,0.0,326.0,840.1
1175364,GC Viljoen,,,,,,,,,,2.0,24.0,24.0,40.0,0.0,1st innings,Mumbai Indians,Kings XI Punjab,10.0,Bowler,,,,0,0.0,50.0,-4,0.0,0,46.0,46.0,
1175364,HH Pandya,33.0,20.0,20.0,1.0,3.0,4.0,1st innings,Mumbai Indians,Kings XI Punjab,,21.0,21.0,36.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,10.285714285714286,All Rounder,1089.0,2.0,3.0,0,1094.0,,-4,0.0,0,-4.0,1090.0,982.3
1175364,JJ Bumrah,,,,,,,,,,,22.0,22.0,23.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,6.2727272727272725,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,34.0
1175364,KA Pollard,7.0,9.0,9.0,,,3.0,1st innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,49.0,,,0,49.0,,0,,0,0.0,49.0,477.1
1175364,KH Pandya,11.0,6.0,6.0,,2.0,5.0,1st innings,Mumbai Indians,Kings XI Punjab,2.0,25.0,25.0,42.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,10.08,All Rounder,121.0,,2.0,0,123.0,50.0,-4,0.0,0,46.0,169.0,459.8
1175364,KL Rahul,72.0,58.0,58.0,1.0,6.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,5184.0,2.0,6.0,8,5200.0,,0,,0,0.0,5200.0,3431.5
1175364,M Ashwin,,,,,,,,,,2.0,24.0,24.0,25.0,0.0,1st innings,Mumbai Indians,Kings XI Punjab,6.25,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,17.2
1175364,M Markande,,,,,,,,,,,7.0,7.0,11.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,9.428571428571429,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,31.6
1175364,MA Agarwal,46.0,23.0,23.0,2.0,4.0,1.0,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,2116.0,4.0,4.0,0,2124.0,,0,,0,0.0,2124.0,544.3
1175364,MJ McClenaghan,1.0,2.0,2.0,,,7.0,1st innings,Mumbai Indians,Kings XI Punjab,,25.0,25.0,34.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,8.16,Bowler,1.0,,,0,1.0,,0,0.0,0,0.0,1.0,61.9
1175364,Mohammed Shami,,,,,,,,,,2.0,25.0,25.0,41.0,0.0,1st innings,Mumbai Indians,Kings XI Punjab,9.84,Bowler,,,,0,0.0,50.0,-2,0.0,0,48.0,48.0,72.5
1175364,Q de Kock,60.0,39.0,39.0,2.0,6.0,0.0,1st innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,nan,3600.0,4.0,6.0,8,3618.0,,0,,0,0.0,3618.0,891.6
1175364,R Ashwin,,,,,,,,,,,25.0,25.0,25.0,0.0,1st innings,Mumbai Indians,Kings XI Punjab,6.0,Bowler,,,,0,0.0,,2,0.0,0,2.0,2.0,237.6
1175364,RG Sharma,32.0,18.0,18.0,,5.0,0.0,1st innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,1024.0,,5.0,0,1029.0,,0,,0,0.0,1029.0,839.1
1175364,SA Yadav,11.0,6.0,6.0,,2.0,1.0,1st innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,121.0,,2.0,0,123.0,,0,,0,0.0,123.0,1479.9
1175364,SL Malinga,,,,,,,,,,,19.0,19.0,23.0,0.0,2nd innings,Kings XI Punjab,Mumbai Indians,7.2631578947368425,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,22.8
1175364,Yuvraj Singh,21.0,24.0,24.0,,2.0,2.0,1st innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,441.0,,2.0,0,443.0,,0,,0,0.0,443.0,512.5
1175365,A Mishra,,,,,,,,,,1.0,25.0,25.0,35.0,0.0,1st innings,Kolkata Knight Riders,Delhi Capitals,8.4,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,37.3
1175365,AD Russell,68.0,29.0,29.0,6.0,5.0,5.0,1st innings,Kolkata Knight Riders,Delhi Capitals,1.0,18.0,18.0,28.0,0.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,9.333333333333334,All Rounder,4624.0,12.0,5.0,8,4649.0,25.0,-2,0.0,0,23.0,4672.0,922.2
1175365,CA Ingram,10.0,7.0,7.0,,1.0,3.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,,,,,,,,,,nan,100.0,,1.0,0,101.0,,0,,0,0.0,101.0,
1175365,CA Lynn,20.0,18.0,18.0,,3.0,0.0,1st innings,Kolkata Knight Riders,Delhi Capitals,,,,,,,,,,nan,400.0,,3.0,0,403.0,,0,,0,0.0,403.0,990.4
1175365,CH Morris,,,,,,,,,,1.0,24.0,24.0,35.0,0.0,1st innings,Kolkata Knight Riders,Delhi Capitals,8.75,All Rounder,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,483.1
1175365,GH Vihari,2.0,3.0,3.0,,,4.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,,,,,,,,,,All Rounder,4.0,,,0,4.0,,0,,0,0.0,4.0,290.9
1175365,HV Patel,,,,,,,,,,2.0,26.0,26.0,38.0,0.0,1st innings,Kolkata Knight Riders,Delhi Capitals,8.76923076923077,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,213.2
1175365,K Rabada,,,,,,,,,,1.0,25.0,25.0,40.0,0.0,1st innings,Kolkata Knight Riders,Delhi Capitals,9.6,All Rounder,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,
1175365,KD Karthik,51.0,37.0,37.0,2.0,5.0,3.0,1st innings,Kolkata Knight Riders,Delhi Capitals,,,,,,,,,,nan,2601.0,4.0,5.0,8,2618.0,,0,,0,0.0,2618.0,1191.5
1175365,Kuldeep Yadav,10.0,5.0,5.0,,1.0,7.0,1st innings,Kolkata Knight Riders,Delhi Capitals,2.0,24.0,24.0,41.0,0.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,10.25,Bowler,100.0,,1.0,0,101.0,50.0,-4,0.0,0,46.0,147.0,28.6
1175365,LH Ferguson,,,,,,,,,,1.0,26.0,26.0,36.0,0.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,8.307692307692308,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
1175365,M Prasidh Krishna,,,,,,,,,,,25.0,25.0,32.0,0.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,7.68,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,
1175365,N Rana,1.0,2.0,2.0,,,2.0,1st innings,Kolkata Knight Riders,Delhi Capitals,,6.0,6.0,8.0,0.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,8.0,All Rounder,1.0,,,0,1.0,,0,0.0,0,0.0,1.0,1200.6
1175365,NS Naik,8.0,17.0,17.0,,1.0,0.0,1st innings,Kolkata Knight Riders,Delhi Capitals,,,,,,,,,,nan,64.0,,1.0,0,65.0,,0,,0,0.0,65.0,
1175365,PP Chawla,12.0,5.0,5.0,1.0,1.0,6.0,1st innings,Kolkata Knight Riders,Delhi Capitals,1.0,24.0,24.0,36.0,0.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,9.0,Bowler,144.0,2.0,1.0,0,147.0,25.0,-2,0.0,0,23.0,170.0,53.1
1175365,PP Shaw,100.0,56.0,56.0,3.0,12.0,0.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,,,,,,,,,,nan,10000.0,6.0,12.0,24,10042.0,,0,,0,0.0,10042.0,1199.9
1175365,RR Pant,12.0,15.0,15.0,,1.0,2.0,2nd innings,Delhi Capitals,Kolkata Knight Riders,,,,,,,,,,nan,144.0,,1.0,0,145.0,,0,,0,0.0,145.0,4686.9
1175365,RV Uthappa,11.0,6.0,6.0,,2.0,1.0,1st innings,Kolkata Knight Riders,Delhi Capitals,,,,,,,,,,nan,121.0,,2.0,0,123.0,,0,,0,0.0,123.0,1215.8
