matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points
981011,S Aravind,,,,,,,,,,1,24,24,28,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,7,Bowler,,,,0,,25,0,0,0,25,25
981011,YS Chahal,,,,,,,,,,3,25,25,31,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,7.44,Bowler,,,,0,,75,0,0,0,75,75
981011,Z Khan,,,,,,,,,,1,25,25,25,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,6,Bowler,,,,0,,25,2,0,0,27,27
981013,CJ Jordan,,,,,,,,,,2,26,26,24,0,1st innings,Gujarat Lions,Royal Challengers Bangalore,5.538461538,Bowler,,,,0,,50,2,0,0,52,52
981013,S Aravind,,,,,,,,,,,18,18,13,0,1st innings,Gujarat Lions,Royal Challengers Bangalore,4.333333333,Bowler,,,,0,,,4,0,0,4,4
981013,YS Chahal,,,,,,,,,,1,24,24,42,0,1st innings,Gujarat Lions,Royal Challengers Bangalore,10.5,Bowler,,,,0,,25,-4,0,0,21,21
981015,BB Sran,,,,,,,,,,1,18,18,29,0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,9.666666667,Bowler,,,,0,,25,-2,0,0,23,23
981015,Kuldeep Yadav,,,,,,,,,,3,24,24,35,0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,8.75,Bowler,,,,0,,75,0,0,0,75,75
981015,M Morkel,,,,,,,,,,2,24,24,31,0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,7.75,Bowler,,,,0,,50,0,0,0,50,50
981015,Mustafizur Rahman,,,,,,,,,,,24,24,28,0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,7,Bowler,,,,0,,,0,0,0,0,0
981017,B Kumar,,,,,,,,,,2,26,26,25,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,5.769230769,Bowler,,,,0,,50,2,0,0,52,52
981017,BB Sran,,,,,,,,,,,19,19,27,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,8.526315789,Bowler,,,,0,,,0,0,0,0,0
981017,P Kumar,,,,,,,,,,,21,21,31,0,2nd innings,Sunrisers Hyderabad,Gujarat Lions,8.857142857,Bowler,,,,0,,,0,0,0,0,0
981017,S Kaushik,,,,,,,,,,2,24,24,22,0,2nd innings,Sunrisers Hyderabad,Gujarat Lions,5.5,Bowler,,,,0,,50,2,0,0,52,52
981017,TA Boult,,,,,,,,,,1,26,26,37,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,8.538461538,Bowler,,,,0,,25,0,0,0,25,25
981019,BB Sran,,,,,,,,,,1,20,20,39,0,2nd innings,Royal Challengers Bangalore,Sunrisers Hyderabad,11.7,Bowler,,,,0,,25,-6,0,0,19,19
981019,Mustafizur Rahman,,,,,,,,,,1,24,24,37,0,2nd innings,Royal Challengers Bangalore,Sunrisers Hyderabad,9.25,Bowler,,,,0,,25,-2,0,0,23,23
981019,S Aravind,,,,,,,,,,2,24,24,30,0,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,7.5,Bowler,,,,0,,50,0,0,0,50,50
981019,YS Chahal,,,,,,,,,,1,24,24,35,0,1st innings,Sunrisers Hyderabad,Royal Challengers Bangalore,8.75,Bowler,,,,0,,25,0,0,0,25,25
1082591,A Nehra,,,,,,,,,,2,25,25,41,0,2nd innings,Royal Challengers Bangalore,Sunrisers Hyderabad,9.84,Bowler,,,,0,,50,-2,0,0,48,48
1082591,B Kumar,,,,,,,,,,2,25,25,26,0,2nd innings,Royal Challengers Bangalore,Sunrisers Hyderabad,6.24,Bowler,,,,0,,50,0,0,0,50,50
1082591,Bipul Sharma,,,,,,,,,,1,6,6,4,0,2nd innings,Royal Challengers Bangalore,Sunrisers Hyderabad,4,Bowler,,,,0,,25,6,0,0,31,31
1082591,Rashid Khan,,,,,,,,,,2,24,24,36,0,2nd innings,Royal Challengers Bangalore,Sunrisers Hyderabad,9,Bowler,,,,0,,50,-2,0,0,48,48
1082592,A Zampa,,,,,,,,,,1,19,19,25,0,1st innings,Mumbai Indians,Rising Pune Supergiant,7.894736842,Bowler,,,,0,,25,0,0,0,25,25
1082592,AB Dinda,,,,,,,,,,,27,27,54,0,1st innings,Mumbai Indians,Rising Pune Supergiant,12,Bowler,,,,0,,,-6,0,0,-6,-6
1082592,DL Chahar,,,,,,,,,,,12,12,21,0,1st innings,Mumbai Indians,Rising Pune Supergiant,10.5,Bowler,,,,0,,,-4,0,0,-4,-4
1082592,Imran Tahir,,,,,,,,,,3,24,24,28,0,1st innings,Mumbai Indians,Rising Pune Supergiant,7,Bowler,,,,0,,75,0,0,0,75,75
1082592,JJ Bumrah,,,,,,,,,,,24,24,29,0,2nd innings,Rising Pune Supergiant,Mumbai Indians,7.25,Bowler,,,,0,,,0,0,0,0,0
1082592,MJ McClenaghan,,,,,,,,,,1,24,24,36,0,2nd innings,Rising Pune Supergiant,Mumbai Indians,9,Bowler,,,,0,,25,-2,0,0,23,23
1082592,R Bhatia,,,,,,,,,,2,18,18,14,0,1st innings,Mumbai Indians,Rising Pune Supergiant,4.666666667,Bowler,,,,0,,50,4,0,0,54,54
1082593,CR Woakes,,,,,,,,,,,18,18,35,0,1st innings,Gujarat Lions,Kolkata Knight Riders,11.66666667,Bowler,,,,0,,,-6,0,0,-6,-6
1082593,DR Smith,,,,,,,,,,,6,6,23,0,2nd innings,Kolkata Knight Riders,Gujarat Lions,23,AllRounder,,,,0,,,-6,0,0,-6,-6
1082593,DS Kulkarni,,,,,,,,,,,19,19,40,0,2nd innings,Kolkata Knight Riders,Gujarat Lions,12.63157895,Bowler,,,,0,,,-6,0,0,-6,-6
1082593,Kuldeep Yadav,,,,,,,,,,2,24,24,25,0,1st innings,Gujarat Lions,Kolkata Knight Riders,6.25,Bowler,,,,0,,50,0,0,0,50,50
1082593,MS Gony,,,,,,,,,,,15,15,29,0,2nd innings,Kolkata Knight Riders,Gujarat Lions,11.6,Bowler,,,,0,,,-6,0,0,-6,-6
1082593,P Kumar,,,,,,,,,,,12,12,13,0,2nd innings,Kolkata Knight Riders,Gujarat Lions,6.5,Bowler,,,,0,,,0,0,0,0,0
1082593,PP Chawla,,,,,,,,,,1,25,25,32,0,1st innings,Gujarat Lions,Kolkata Knight Riders,7.68,Bowler,,,,0,,25,0,0,0,25,25
1082593,S Kaushik,,,,,,,,,,,24,24,40,0,2nd innings,Kolkata Knight Riders,Gujarat Lions,10,Bowler,,,,0,,,-4,0,0,-4,-4
1082593,SB Jakati,,,,,,,,,,,20,20,24,0,2nd innings,Kolkata Knight Riders,Gujarat Lions,7.2,Bowler,,,,0,,,0,0,0,0,0
1082593,SP Narine,,,,,,,,,,,24,24,33,0,1st innings,Gujarat Lions,Kolkata Knight Riders,8.25,Bowler,,,,0,,,0,0,0,0,0
1082593,TA Boult,,,,,,,,,,1,25,25,39,0,1st innings,Gujarat Lions,Kolkata Knight Riders,9.36,Bowler,,,,0,,25,-2,0,0,23,23
1082593,YK Pathan,,,,,,,,,,,6,6,15,0,1st innings,Gujarat Lions,Kolkata Knight Riders,15,AllRounder,,,,0,,,-6,0,0,-6,-6
1082594,AB Dinda,,,,,,,,,,1,18,18,26,0,2nd innings,Kings XI Punjab,Rising Pune Supergiant,8.666666667,Bowler,,,,0,,25,0,0,0,25,25
1082594,Imran Tahir,,,,,,,,,,2,24,24,29,0,2nd innings,Kings XI Punjab,Rising Pune Supergiant,7.25,Bowler,,,,0,,50,0,0,0,50,50
1082594,MM Sharma,,,,,,,,,,,24,24,34,0,1st innings,Rising Pune Supergiant,Kings XI Punjab,8.5,Bowler,,,,0,,,0,0,0,0,0
1082594,MP Stoinis,,,,,,,,,,1,21,21,25,0,1st innings,Rising Pune Supergiant,Kings XI Punjab,7.142857143,AllRounder,,,,0,,25,0,0,0,25,25
1082594,R Bhatia,,,,,,,,,,,13,13,18,0,2nd innings,Kings XI Punjab,Rising Pune Supergiant,8.307692308,Bowler,,,,0,,,0,0,0,0,0
1082594,RD Chahar,,,,,,,,,,1,28,28,28,0,2nd innings,Kings XI Punjab,Rising Pune Supergiant,6,Bowler,,,,0,,25,2,0,0,27,27
1082594,Sandeep Sharma,,,,,,,,,,2,24,24,33,0,1st innings,Rising Pune Supergiant,Kings XI Punjab,8.25,Bowler,,,,0,,50,0,0,0,50,50
1082594,Swapnil Singh,,,,,,,,,,1,12,12,14,0,1st innings,Rising Pune Supergiant,Kings XI Punjab,7,Bowler,,,,0,,25,0,0,0,25,25
1082594,T Natarajan,,,,,,,,,,1,18,18,26,0,1st innings,Rising Pune Supergiant,Kings XI Punjab,8.666666667,Bowler,,,,0,,25,0,0,0,25,25
1082595,B Stanlake,,,,,,,,,,2,25,25,28,0,2nd innings,Delhi Daredevils,Royal Challengers Bangalore,6.72,Bowler,,,,0,,50,0,0,0,50,50
1082595,YS Chahal,,,,,,,,,,1,24,24,19,0,2nd innings,Delhi Daredevils,Royal Challengers Bangalore,4.75,Bowler,,,,0,,25,4,0,0,29,29
1082596,A Nehra,,,,,,,,,,1,24,24,27,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,6.75,Bowler,,,,0,,25,0,0,0,25,25
1082596,B Kumar,,,,,,,,,,2,24,24,21,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,5.25,Bowler,,,,0,,50,2,0,0,52,52
1082596,BCJ Cutting,,,,,,,,,,,18,18,29,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,9.666666667,Bowler,,,,0,,,-2,0,0,-2,-2
1082596,Bipul Sharma,,,,,,,,,,,24,24,24,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,6,Bowler,,,,0,,,2,0,0,2,2
1082596,Rashid Khan,,,,,,,,,,3,24,24,19,0,1st innings,Gujarat Lions,Sunrisers Hyderabad,4.75,Bowler,,,,0,,75,4,0,0,79,79
1082596,S Kaushik,,,,,,,,,,,25,25,28,0,2nd innings,Sunrisers Hyderabad,Gujarat Lions,6.72,Bowler,,,,0,,,0,0,0,0,0
1082596,Tejas Baroka,,,,,,,,,,,21,21,33,0,2nd innings,Sunrisers Hyderabad,Gujarat Lions,9.428571429,Bowler,,,,0,,,-2,0,0,-2,-2
1082597,AS Rajpoot,,,,,,,,,,3,25,25,36,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,8.64,Bowler,,,,0,,75,0,0,0,75,75
1082597,JJ Bumrah,,,,,,,,,,1,26,26,37,0,1st innings,Kolkata Knight Riders,Mumbai Indians,8.538461538,Bowler,,,,0,,25,0,0,0,25,25
1082597,Kuldeep Yadav,,,,,,,,,,1,25,25,34,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,8.16,Bowler,,,,0,,25,0,0,0,25,25
1082597,MJ McClenaghan,,,,,,,,,,1,28,28,47,0,1st innings,Kolkata Knight Riders,Mumbai Indians,10.07142857,Bowler,,,,0,,25,-4,0,0,21,21
1082597,SL Malinga,,,,,,,,,,2,26,26,34,0,1st innings,Kolkata Knight Riders,Mumbai Indians,7.846153846,Bowler,,,,0,,50,0,0,0,50,50
1082597,TA Boult,,,,,,,,,,,24,24,46,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,11.5,Bowler,,,,0,,,-6,0,0,-6,-6
1082598,B Stanlake,,,,,,,,,,,25,25,40,0,2nd innings,Kings XI Punjab,Royal Challengers Bangalore,9.6,Bowler,,,,0,,,-2,0,0,-2,-2
1082598,Iqbal Abdulla,,,,,,,,,,,13,13,18,0,2nd innings,Kings XI Punjab,Royal Challengers Bangalore,8.307692308,Bowler,,,,0,,,0,0,0,0,0
1082598,MM Sharma,,,,,,,,,,,24,24,47,0,1st innings,Royal Challengers Bangalore,Kings XI Punjab,11.75,Bowler,,,,0,,,-6,0,0,-6,-6
1082598,MP Stoinis,,,,,,,,,,,19,19,27,0,1st innings,Royal Challengers Bangalore,Kings XI Punjab,8.526315789,AllRounder,,,,0,,,0,0,0,0,0
1082598,P Negi,,,,,,,,,,,6,6,7,0,2nd innings,Kings XI Punjab,Royal Challengers Bangalore,7,Bowler,,,,0,,,0,0,0,0,0
1082598,Sandeep Sharma,,,,,,,,,,1,25,25,25,0,1st innings,Royal Challengers Bangalore,Kings XI Punjab,6,Bowler,,,,0,,25,2,0,0,27,27
1082598,T Natarajan,,,,,,,,,,,7,7,12,0,1st innings,Royal Challengers Bangalore,Kings XI Punjab,10.28571429,Bowler,,,,0,,,-4,0,0,-4,-4
1082598,TS Mills,,,,,,,,,,1,12,12,22,0,2nd innings,Kings XI Punjab,Royal Challengers Bangalore,11,Bowler,,,,0,,25,-6,0,0,19,19
1082598,VR Aaron,,,,,,,,,,2,24,24,21,0,1st innings,Royal Challengers Bangalore,Kings XI Punjab,5.25,Bowler,,,,0,,50,2,0,0,52,52
1082598,YS Chahal,,,,,,,,,,1,21,21,29,0,2nd innings,Kings XI Punjab,Royal Challengers Bangalore,8.285714286,Bowler,,,,0,,25,0,0,0,25,25
1082599,A Mishra,,,,,,,,,,3,18,18,11,0,2nd innings,Rising Pune Supergiant,Delhi Daredevils,3.666666667,Bowler,,,,0,,75,6,0,0,81,81
1082599,PJ Cummins,,,,,,,,,,2,20,20,23,1,2nd innings,Rising Pune Supergiant,Delhi Daredevils,6.9,Bowler,,,,0,,50,0,8,0,58,58
1082599,S Nadeem,,,,,,,,,,1,25,25,22,0,2nd innings,Rising Pune Supergiant,Delhi Daredevils,5.28,Bowler,,,,0,,25,2,0,0,27,27
1082599,Z Khan,,,,,,,,,,3,19,19,19,0,2nd innings,Rising Pune Supergiant,Delhi Daredevils,6,Bowler,,,,0,,75,2,0,0,77,77
1082600,A Nehra,,,,,,,,,,1,24,24,46,0,2nd innings,Mumbai Indians,Sunrisers Hyderabad,11.5,Bowler,,,,0,,25,-6,0,0,19,19
1082600,JJ Bumrah,,,,,,,,,,3,24,24,24,0,1st innings,Sunrisers Hyderabad,Mumbai Indians,6,Bowler,,,,0,,75,2,0,0,77,77
1082600,MJ McClenaghan,,,,,,,,,,1,24,24,42,0,1st innings,Sunrisers Hyderabad,Mumbai Indians,10.5,Bowler,,,,0,,25,-4,0,0,21,21
1082600,Mustafizur Rahman,,,,,,,,,,,17,17,33,0,2nd innings,Mumbai Indians,Sunrisers Hyderabad,11.64705882,Bowler,,,,0,,,-6,0,0,-6,-6
1082600,SL Malinga,,,,,,,,,,1,25,25,29,0,1st innings,Sunrisers Hyderabad,Mumbai Indians,6.96,Bowler,,,,0,,25,0,0,0,25,25
1082601,C de Grandhomme,,,,,,,,,,1,14,14,13,0,1st innings,Kings XI Punjab,Kolkata Knight Riders,5.571428571,AllRounder,,,,0,,25,2,0,0,27,27
1082601,CR Woakes,,,,,,,,,,2,20,20,28,0,1st innings,Kings XI Punjab,Kolkata Knight Riders,8.4,Bowler,,,,0,,50,0,0,0,50,50
1082601,I Sharma,,,,,,,,,,,14,14,14,0,2nd innings,Kolkata Knight Riders,Kings XI Punjab,6,Bowler,,,,0,,,2,0,0,2,2
1082601,PP Chawla,,,,,,,,,,1,18,18,36,0,1st innings,Kings XI Punjab,Kolkata Knight Riders,12,Bowler,,,,0,,25,-6,0,0,19,19
1082601,Sandeep Sharma,,,,,,,,,,,19,19,27,0,2nd innings,Kolkata Knight Riders,Kings XI Punjab,8.526315789,Bowler,,,,0,,,0,0,0,0,0
1082601,TA Boult,,,,,,,,,,,24,24,36,0,1st innings,Kings XI Punjab,Kolkata Knight Riders,9,Bowler,,,,0,,,-2,0,0,-2,-2
1082601,UT Yadav,,,,,,,,,,4,27,27,30,0,1st innings,Kings XI Punjab,Kolkata Knight Riders,6.666666667,Bowler,,,,0,,100,0,0,8,108,108
1082602,Harbhajan Singh,,,,,,,,,,,24,24,23,0,1st innings,Royal Challengers Bangalore,Mumbai Indians,5.75,Bowler,,,,0,,,2,0,0,2,2
1082602,JJ Bumrah,,,,,,,,,,,25,25,38,0,1st innings,Royal Challengers Bangalore,Mumbai Indians,9.12,Bowler,,,,0,,,-2,0,0,-2,-2
1082602,S Aravind,,,,,,,,,,,25,25,20,0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,4.8,Bowler,,,,0,,,4,0,0,4,4
1082602,S Badree,,,,,,,,,,4,25,25,7,1,2nd innings,Mumbai Indians,Royal Challengers Bangalore,1.68,Bowler,,,,0,,100,6,8,8,122,122
1082602,TG Southee,,,,,,,,,,,14,14,21,0,1st innings,Royal Challengers Bangalore,Mumbai Indians,9,Bowler,,,,0,,,-2,0,0,-2,-2
1082602,TS Mills,,,,,,,,,,,24,24,35,0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,8.75,Bowler,,,,0,,,0,0,0,0,0
1082602,YS Chahal,,,,,,,,,,1,18,18,31,0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,10.33333333,Bowler,,,,0,,25,-4,0,0,21,21
1082603,AJ Tye,,,,,,,,,,5,25,25,16,0,1st innings,Rising Pune Supergiant,Gujarat Lions,3.84,Bowler,,,,0,,125,6,0,16,147,147
1082603,Basil Thampi,,,,,,,,,,,18,18,21,0,1st innings,Rising Pune Supergiant,Gujarat Lions,7,Bowler,,,,0,,,0,0,0,0,0
1082603,Imran Tahir,,,,,,,,,,1,24,24,53,0,2nd innings,Gujarat Lions,Rising Pune Supergiant,13.25,Bowler,,,,0,,25,-6,0,0,19,19
1082603,P Kumar,,,,,,,,,,1,27,27,48,0,1st innings,Rising Pune Supergiant,Gujarat Lions,10.66666667,Bowler,,,,0,,25,-4,0,0,21,21
1082603,RA Jadeja,,,,,,,,,,1,24,24,40,0,1st innings,Rising Pune Supergiant,Gujarat Lions,10,AllRounder,,,,0,,25,-4,0,0,21,21
1082603,SB Jakati,,,,,,,,,,,12,12,22,0,1st innings,Rising Pune Supergiant,Gujarat Lions,11,Bowler,,,,0,,,-6,0,0,-6,-6
1082604,A Nehra,,,,,,,,,,1,27,27,32,0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.111111111,Bowler,,,,0,,25,0,0,0,25,25
1082604,B Kumar,,,,,,,,,,3,24,24,20,0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5,Bowler,,,,0,,75,4,0,0,79,79
1082604,Kuldeep Yadav,,,,,,,,,,1,24,24,23,0,2nd innings,Sunrisers Hyderabad,Kolkata Knight Riders,5.75,Bowler,,,,0,,25,2,0,0,27,27
1082604,Rashid Khan,,,,,,,,,,1,24,24,29,0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.25,Bowler,,,,0,,25,0,0,0,25,25
1082604,TA Boult,,,,,,,,,,1,24,24,33,0,2nd innings,Sunrisers Hyderabad,Kolkata Knight Riders,8.25,Bowler,,,,0,,25,0,0,0,25,25
1082604,UT Yadav,,,,,,,,,,,19,19,26,0,2nd innings,Sunrisers Hyderabad,Kolkata Knight Riders,8.210526316,Bowler,,,,0,,,0,0,0,0,0
1082605,A Mishra,,,,,,,,,,1,18,18,16,0,2nd innings,Kings XI Punjab,Delhi Daredevils,5.333333333,Bowler,,,,0,,25,2,0,0,27,27
1082605,S Nadeem,,,,,,,,,,2,12,12,13,0,2nd innings,Kings XI Punjab,Delhi Daredevils,6.5,Bowler,,,,0,,50,0,0,0,50,50
1082605,VR Aaron,,,,,,,,,,2,29,29,40,0,1st innings,Delhi Daredevils,Kings XI Punjab,8.275862069,Bowler,,,,0,,50,0,0,0,50,50
1082605,Z Khan,,,,,,,,,,,24,24,38,0,2nd innings,Kings XI Punjab,Delhi Daredevils,9.5,Bowler,,,,0,,,-2,0,0,-2,-2
1082606,AJ Tye,,,,,,,,,,2,25,25,33,0,2nd innings,Mumbai Indians,Gujarat Lions,7.92,Bowler,,,,0,,50,0,0,0,50,50
1082606,Basil Thampi,,,,,,,,,,,25,25,33,0,2nd innings,Mumbai Indians,Gujarat Lions,7.92,Bowler,,,,0,,,0,0,0,0,0
1082606,Harbhajan Singh,,,,,,,,,,1,24,24,22,0,1st innings,Gujarat Lions,Mumbai Indians,5.5,Bowler,,,,0,,25,2,0,0,27,27
1082606,JJ Bumrah,,,,,,,,,,,25,25,44,0,1st innings,Gujarat Lions,Mumbai Indians,10.56,Bowler,,,,0,,,-4,0,0,-4,-4
1082606,KH Pandya,,,,,,,,,,,18,18,18,0,1st innings,Gujarat Lions,Mumbai Indians,6,AllRounder,,,,0,,,2,0,0,2,2
1082606,MJ McClenaghan,,,,,,,,,,2,26,26,22,0,1st innings,Gujarat Lions,Mumbai Indians,5.076923077,Bowler,,,,0,,50,2,0,0,52,52
1082606,MM Patel,,,,,,,,,,1,24,24,35,0,2nd innings,Mumbai Indians,Gujarat Lions,8.75,Bowler,,,,0,,25,0,0,0,25,25
1082606,P Kumar,,,,,,,,,,1,20,19,18,0,2nd innings,Mumbai Indians,Gujarat Lions,5.684210526,Bowler,,,,0,,25,2,0,0,27,27
1082606,RA Jadeja,,,,,,,,,,,24,24,34,0,2nd innings,Mumbai Indians,Gujarat Lions,8.5,AllRounder,,,,0,,,0,0,0,0,0
1082606,SL Malinga,,,,,,,,,,1,27,27,44,0,1st innings,Gujarat Lions,Mumbai Indians,9.777777778,Bowler,,,,0,,25,-2,0,0,23,23
1082607,Imran Tahir,,,,,,,,,,1,25,25,25,0,2nd innings,Royal Challengers Bangalore,Rising Pune Supergiant,6,Bowler,,,,0,,25,2,0,0,27,27
1082608,A Mishra,,,,,,,,,,1,18,18,25,0,2nd innings,Kolkata Knight Riders,Delhi Daredevils,8.333333333,Bowler,,,,0,,25,0,0,0,25,25
1082608,Kuldeep Yadav,,,,,,,,,,,18,18,29,0,1st innings,Delhi Daredevils,Kolkata Knight Riders,9.666666667,Bowler,,,,0,,,-2,0,0,-2,-2
1082608,NM Coulter Nile,,,,,,,,,,3,25,25,21,0,1st innings,Delhi Daredevils,Kolkata Knight Riders,5.04,Bowler,,,,0,,75,2,0,0,77,77
1082608,UT Yadav,,,,,,,,,,1,24,24,53,0,1st innings,Delhi Daredevils,Kolkata Knight Riders,13.25,Bowler,,,,0,,25,-6,0,0,19,19
1082608,Z Khan,,,,,,,,,,2,24,24,28,0,2nd innings,Kolkata Knight Riders,Delhi Daredevils,7,Bowler,,,,0,,50,0,0,0,50,50
1082609,B Kumar,,,,,,,,,,5,25,25,18,0,2nd innings,Kings XI Punjab,Sunrisers Hyderabad,4.32,Bowler,,,,0,,125,4,0,16,145,145
1082609,BB Sran,,,,,,,,,,,13,13,28,0,2nd innings,Kings XI Punjab,Sunrisers Hyderabad,12.92307692,Bowler,,,,0,,,-6,0,0,-6,-6
1082609,S Kaul,,,,,,,,,,1,25,25,23,0,2nd innings,Kings XI Punjab,Sunrisers Hyderabad,5.52,Bowler,,,,0,,25,2,0,0,27,27
1082610,AF Milne,,,,,,,,,,1,27,27,40,0,2nd innings,Gujarat Lions,Royal Challengers Bangalore,8.888888889,Bowler,,,,0,,25,0,0,0,25,25
1082610,DS Kulkarni,,,,,,,,,,1,25,25,36,0,1st innings,Royal Challengers Bangalore,Gujarat Lions,8.64,Bowler,,,,0,,25,0,0,0,25,25
1082610,P Negi,,,,,,,,,,1,25,25,20,0,2nd innings,Gujarat Lions,Royal Challengers Bangalore,4.8,Bowler,,,,0,,25,4,0,0,29,29
1082610,S Aravind,,,,,,,,,,1,25,25,52,0,2nd innings,Gujarat Lions,Royal Challengers Bangalore,12.48,Bowler,,,,0,,25,-6,0,0,19,19
1082610,S Kaushik,,,,,,,,,,,19,19,35,0,1st innings,Royal Challengers Bangalore,Gujarat Lions,11.05263158,Bowler,,,,0,,,-6,0,0,-6,-6
1082610,SR Watson,,,,,,,,,,,12,12,24,0,2nd innings,Gujarat Lions,Royal Challengers Bangalore,12,AllRounder,,,,0,,,-6,0,0,-6,-6
1082610,YS Chahal,,,,,,,,,,3,25,25,30,0,2nd innings,Gujarat Lions,Royal Challengers Bangalore,7.2,Bowler,,,,0,,75,0,0,0,75,75
1082611,A Mishra,,,,,,,,,,,18,18,33,0,1st innings,Sunrisers Hyderabad,Delhi Daredevils,11,Bowler,,,,0,,,-6,0,0,-6,-6
1082611,B Kumar,,,,,,,,,,,25,25,28,0,2nd innings,Delhi Daredevils,Sunrisers Hyderabad,6.72,Bowler,,,,0,,,0,0,0,0,0
1082611,CH Morris,,,,,,,,,,4,24,24,26,0,1st innings,Sunrisers Hyderabad,Delhi Daredevils,6.5,Bowler,,,,0,,100,0,0,8,108,108
1082611,J Yadav,,,,,,,,,,,13,13,15,0,1st innings,Sunrisers Hyderabad,Delhi Daredevils,6.923076923,Bowler,,,,0,,,0,0,0,0,0
1082611,Mohammed Siraj,,,,,,,,,,2,24,24,39,0,2nd innings,Delhi Daredevils,Sunrisers Hyderabad,9.75,Bowler,,,,0,,50,-2,0,0,48,48
1082611,PJ Cummins,,,,,,,,,,,25,25,36,0,1st innings,Sunrisers Hyderabad,Delhi Daredevils,8.64,Bowler,,,,0,,,0,0,0,0,0
1082611,Rashid Khan,,,,,,,,,,,24,24,33,0,2nd innings,Delhi Daredevils,Sunrisers Hyderabad,8.25,Bowler,,,,0,,,0,0,0,0,0
1082611,S Kaul,,,,,,,,,,1,24,24,32,0,2nd innings,Delhi Daredevils,Sunrisers Hyderabad,8,Bowler,,,,0,,25,0,0,0,25,25
1082611,Z Khan,,,,,,,,,,,24,24,37,0,1st innings,Sunrisers Hyderabad,Delhi Daredevils,9.25,Bowler,,,,0,,,-2,0,0,-2,-2
1082612,Harbhajan Singh,,,,,,,,,,,12,12,12,0,1st innings,Kings XI Punjab,Mumbai Indians,6,Bowler,,,,0,,,2,0,0,2,2
1082612,I Sharma,,,,,,,,,,,24,24,58,0,2nd innings,Mumbai Indians,Kings XI Punjab,14.5,Bowler,,,,0,,,-6,0,0,-6,-6
1082612,JJ Bumrah,,,,,,,,,,1,26,26,28,0,1st innings,Kings XI Punjab,Mumbai Indians,6.461538462,Bowler,,,,0,,25,0,0,0,25,25
1082612,KH Pandya,,,,,,,,,,1,26,26,27,0,1st innings,Kings XI Punjab,Mumbai Indians,6.230769231,AllRounder,,,,0,,25,0,0,0,25,25
1082612,MJ McClenaghan,,,,,,,,,,2,25,25,45,0,1st innings,Kings XI Punjab,Mumbai Indians,10.8,Bowler,,,,0,,50,-4,0,0,46,46
1082612,MM Sharma,,,,,,,,,,1,16,16,28,0,2nd innings,Mumbai Indians,Kings XI Punjab,10.5,Bowler,,,,0,,25,-4,0,0,21,21
1082612,SL Malinga,,,,,,,,,,,26,26,56,0,1st innings,Kings XI Punjab,Mumbai Indians,12.92307692,Bowler,,,,0,,,-6,0,0,-6,-6
1082612,Sandeep Sharma,,,,,,,,,,,20,20,37,0,2nd innings,Mumbai Indians,Kings XI Punjab,11.1,Bowler,,,,0,,,-6,0,0,-6,-6
1082612,Swapnil Singh,,,,,,,,,,,12,12,22,0,2nd innings,Mumbai Indians,Kings XI Punjab,11,Bowler,,,,0,,,-6,0,0,-6,-6
1082613,Basil Thampi,,,,,,,,,,1,24,24,44,0,1st innings,Kolkata Knight Riders,Gujarat Lions,11,Bowler,,,,0,,25,-6,0,0,19,19
1082613,CR Woakes,,,,,,,,,,1,12,12,20,0,2nd innings,Gujarat Lions,Kolkata Knight Riders,10,Bowler,,,,0,,25,-4,0,0,21,21
1082613,DS Kulkarni,,,,,,,,,,,12,12,23,0,1st innings,Kolkata Knight Riders,Gujarat Lions,11.5,Bowler,,,,0,,,-6,0,0,-6,-6
