matchid,playername,playing_role,playing_team,playercost,total_points,pred_points_catboost,pred_points,pred_selection_rank,pred_selection_true,actual_selection_rank,actual_selection_true
598052,SE Marsh,Batsmen,Kings XI Punjab,10,206.0,35.034005943759034,35.034005943759034,4.0,1.0,0.0,1.0
598052,SK Trivedi,Bowler,Rajasthan Royals,10,-2.0,25.296681706724172,25.296681706724172,,,,
598052,SR Watson,AllRounder,Rajasthan Royals,10,65.0,49.638006246728104,99.27601249345621,0.0,1.0,3.0,1.0
598052,SV Samson,Batsmen,Rajasthan Royals,10,54.0,23.663742736850924,23.663742736850924,,,4.0,1.0
598053,AD Mathews,AllRounder,Pune Warriors,10,48.0,32.86824327660584,32.86824327660584,7.0,1.0,7.0,1.0
598053,AJ Finch,Batsmen,Pune Warriors,10,6.0,35.62741652565096,35.62741652565096,4.0,1.0,,
598053,B Kumar,Bowler,Pune Warriors,10,117.0,26.900894758310862,26.900894758310862,,,1.0,1.0
598053,EJG Morgan,Batsmen,Kolkata Knight Riders,10,16.0,28.585896278399755,28.585896278399755,,,,
598053,G Gambhir,Batsmen,Kolkata Knight Riders,10,72.0,34.81577980472282,34.81577980472282,5.0,1.0,2.0,1.0
598053,Iqbal Abdulla,Bowler,Kolkata Knight Riders,10,50.0,27.98936639539389,27.98936639539389,,,6.0,1.0
598053,JH Kallis,AllRounder,Kolkata Knight Riders,10,52.0,44.00133794908294,88.00267589816588,0.0,1.0,5.0,1.0
598053,K Upadhyay,Bowler,Pune Warriors,10,1.0,24.08075185910355,24.08075185910355,,,,
598053,L Balaji,Bowler,Kolkata Knight Riders,10,158.0,28.187835847468392,28.187835847468392,,,0.0,1.0
598053,M Rawat,Batsmen,Pune Warriors,10,5.0,18.11306384842076,18.11306384842076,,,,
598053,MK Tiwary,Batsmen,Kolkata Knight Riders,10,20.0,27.31243248997707,27.31243248997707,,,,
598053,MR Marsh,AllRounder,Pune Warriors,10,61.0,37.581240902433436,56.371861353650154,1.0,1.0,3.0,1.0
598053,MS Bisla,Batsmen,Kolkata Knight Riders,10,14.0,36.868970034904976,36.868970034904976,3.0,1.0,,
598053,Parvez Rasool,Bowler,Pune Warriors,10,28.0,25.396114782359085,25.396114782359085,,,,
598053,R Bhatia,Bowler,Kolkata Knight Riders,10,41.0,28.810012432647753,28.810012432647753,10.0,1.0,9.0,1.0
598053,RN ten Doeschate,Batsmen,Kolkata Knight Riders,10,42.0,24.44397048300936,24.44397048300936,,,8.0,1.0
598053,RV Uthappa,Batsmen,Pune Warriors,10,35.0,37.3283478012586,37.3283478012586,2.0,1.0,10.0,1.0
598053,SP Narine,Bowler,Kolkata Knight Riders,10,56.0,31.055902671122336,31.055902671122336,8.0,1.0,4.0,1.0
598053,UA Birla,Batsmen,Pune Warriors,10,10.0,24.4017464101082,24.4017464101082,,,,
598053,WD Parnell,Bowler,Pune Warriors,10,5.0,29.234307519613328,29.234307519613328,9.0,1.0,,
598053,YK Pathan,AllRounder,Kolkata Knight Riders,10,4.0,30.44882267609313,30.44882267609313,,,,
598053,Yuvraj Singh,AllRounder,Pune Warriors,10,1.0,33.357653288217755,33.357653288217755,6.0,1.0,,
598054,AB de Villiers,Batsmen,Royal Challengers Bangalore,10,38.0,30.860894387057108,30.860894387057108,8.0,1.0,6.0,1.0
598054,BJ Rohrer,Batsmen,Delhi Daredevils,10,45.0,27.341242901074963,27.341242901074963,,,5.0,1.0
598054,CA Pujara,Batsmen,Royal Challengers Bangalore,10,21.0,21.304902329414716,21.304902329414716,,,,
598054,CH Gayle,Batsmen,Royal Challengers Bangalore,10,5.0,50.1246643954785,100.249328790957,0.0,1.0,,
598054,DA Warner,Batsmen,Delhi Daredevils,10,5.0,31.468290136305054,31.468290136305054,6.0,1.0,,
598054,DPMD Jayawardene,Batsmen,Delhi Daredevils,10,23.0,34.05402164841981,34.05402164841981,3.0,1.0,10.0,1.0
598054,IK Pathan,AllRounder,Delhi Daredevils,10,57.0,34.465475025584595,34.465475025584595,2.0,1.0,2.0,1.0
598054,J Syed Mohammad,Bowler,Royal Challengers Bangalore,10,-6.0,25.17952778068985,25.17952778068985,,,,
598054,JD Unadkat,Bowler,Royal Challengers Bangalore,10,214.5,26.297586091952386,26.297586091952386,,,1.0,1.0
598054,KM Jadhav,Batsmen,Delhi Daredevils,10,8.0,20.462321182634817,20.462321182634817,,,,
598054,M Kartik,Bowler,Royal Challengers Bangalore,10,2.0,24.855650564853768,24.855650564853768,,,,
598054,M Morkel,Bowler,Delhi Daredevils,10,23.0,28.82542576929861,28.82542576929861,9.0,1.0,9.0,1.0
598054,MC Henriques,AllRounder,Royal Challengers Bangalore,10,52.0,33.760547879761155,33.760547879761155,5.0,1.0,3.0,1.0
598054,R Rampaul,Bowler,Royal Challengers Bangalore,10,0.0,31.059364780473462,31.059364780473462,7.0,1.0,,
598054,R Vinay Kumar,Bowler,Royal Challengers Bangalore,10,21.0,28.71327293967073,28.71327293967073,10.0,1.0,,
598054,S Kaul,Bowler,Delhi Daredevils,10,23.0,27.14926069071017,27.14926069071017,,,8.0,1.0
598054,S Nadeem,Bowler,Delhi Daredevils,10,27.0,26.163581829661588,26.163581829661588,,,7.0,1.0
598054,UBT Chand,Batsmen,Delhi Daredevils,10,48.0,29.013834035119096,29.013834035119096,,,4.0,1.0
598054,UT Yadav,Bowler,Delhi Daredevils,10,-1.0,27.25313085391717,27.25313085391717,,,,
598054,V Kohli,Batsmen,Royal Challengers Bangalore,10,286.0,41.87421091815997,62.81131637723995,1.0,1.0,0.0,1.0
598054,V Sehwag,Batsmen,Delhi Daredevils,10,22.0,34.02171960484715,34.02171960484715,4.0,1.0,,
598055,AB Dinda,Bowler,Pune Warriors,10,50.0,26.59918396131094,26.59918396131094,,,4.0,1.0
598055,AD Mathews,AllRounder,Pune Warriors,10,-2.0,35.3880526317336,35.3880526317336,3.0,1.0,,
598055,AJ Finch,Batsmen,Pune Warriors,10,12.0,33.09286317680096,33.09286317680096,8.0,1.0,,
598055,AM Nayar,Batsmen,Pune Warriors,10,12.0,20.323674353486915,20.323674353486915,,,,
598055,AN Ahmed,Bowler,Mumbai Indians,10,50.0,26.015922906417586,26.015922906417586,,,3.0,1.0
598055,AT Rayudu,Batsmen,Mumbai Indians,10,30.0,22.07229689248784,22.07229689248784,,,9.0,1.0
598055,B Kumar,Bowler,Pune Warriors,10,8.0,28.181266649651235,28.181266649651235,,,,
598055,BAW Mendis,Bowler,Pune Warriors,10,31.0,25.367208217188164,25.367208217188164,,,,
598055,DR Smith,AllRounder,Mumbai Indians,10,-2.0,41.869763416081135,83.73952683216227,0.0,1.0,,
598055,GJ Maxwell,AllRounder,Mumbai Indians,10,20.0,31.006857552926146,31.006857552926146,,,,
598055,Harbhajan Singh,Bowler,Mumbai Indians,10,36.0,32.868657802390736,32.868657802390736,9.0,1.0,6.0,1.0
598055,KD Karthik,Batsmen,Mumbai Indians,10,20.0,33.59007067434227,33.59007067434227,6.0,1.0,,
598055,KW Richardson,Bowler,Pune Warriors,10,33.0,25.44580975355633,25.44580975355633,,,8.0,1.0
598055,MG Johnson,Bowler,Mumbai Indians,10,84.0,33.962815132176424,33.962815132176424,5.0,1.0,1.0,1.0
598055,MK Pandey,Batsmen,Pune Warriors,10,33.0,24.013366422233034,24.013366422233034,,,7.0,1.0
598055,PP Ojha,Bowler,Mumbai Indians,10,-2.0,32.18049715977632,32.18049715977632,10.0,1.0,,
598055,Parvez Rasool,Bowler,Pune Warriors,10,9.0,25.928286887968603,25.928286887968603,,,,
598055,RG Sharma,Batsmen,Mumbai Indians,10,41.0,36.255457346066535,36.255457346066535,2.0,1.0,5.0,1.0
598055,RV Uthappa,Batsmen,Pune Warriors,10,13.0,37.15910007527589,55.73865011291383,1.0,1.0,,
598055,SL Malinga,Bowler,Mumbai Indians,10,50.0,27.144395632375183,27.144395632375183,,,2.0,1.0
598055,SR Tendulkar,Batsmen,Mumbai Indians,10,21.0,34.72527919546625,34.72527919546625,4.0,1.0,10.0,1.0
598055,Yuvraj Singh,AllRounder,Pune Warriors,10,130.0,33.35216450093761,33.35216450093761,7.0,1.0,0.0,1.0
598056,A Mishra,Bowler,Sunrisers Hyderabad,10,-4.0,27.61894834939093,27.61894834939093,,,,
598056,AC Gilchrist,Batsmen,Kings XI Punjab,10,31.0,36.38626725742798,36.38626725742798,4.0,1.0,7.0,1.0
598056,BB Samantray,Batsmen,Sunrisers Hyderabad,10,-2.0,21.336132237923227,21.336132237923227,,,,
598056,CL White,Batsmen,Sunrisers Hyderabad,10,12.0,27.90982763821266,27.90982763821266,,,,
598056,DA Miller,Batsmen,Kings XI Punjab,10,7.0,29.020811484747945,29.020811484747945,7.0,1.0,,
598056,DJG Sammy,AllRounder,Sunrisers Hyderabad,10,216.0,37.72584539756959,37.72584539756959,2.0,1.0,0.0,1.0
598056,DW Steyn,Bowler,Sunrisers Hyderabad,10,56.0,27.88838730795223,27.88838730795223,10.0,1.0,4.0,1.0
598056,GH Vihari,Batsmen,Sunrisers Hyderabad,10,12.0,18.95627682525562,18.95627682525562,,,,
598056,Harmeet Singh,Bowler,Kings XI Punjab,10,26.0,27.21167101408241,27.21167101408241,,,10.0,1.0
598056,I Sharma,Bowler,Sunrisers Hyderabad,10,0.0,25.62972687284032,25.62972687284032,,,,
598056,KV Sharma,Bowler,Sunrisers Hyderabad,10,28.0,24.909133691366872,24.909133691366872,,,8.0,1.0
598056,LA Pomersbach,Batsmen,Kings XI Punjab,10,43.0,25.90120212084305,25.90120212084305,,,5.0,1.0
598056,Mandeep Singh,Batsmen,Kings XI Punjab,10,-2.0,31.47555116407821,31.47555116407821,6.0,1.0,,
598056,NLTC Perera,AllRounder,Sunrisers Hyderabad,10,68.0,43.455067325341545,86.91013465068309,0.0,1.0,3.0,1.0
598056,P Awana,Bowler,Kings XI Punjab,10,23.0,28.154634078787126,28.154634078787126,9.0,1.0,,
598056,P Kumar,Bowler,Kings XI Punjab,10,1.0,27.14875165553585,27.14875165553585,,,,
598056,PA Patel,Batsmen,Sunrisers Hyderabad,10,118.5,32.44171664807609,32.44171664807609,5.0,1.0,1.0,1.0
598056,PP Chawla,Bowler,Kings XI Punjab,10,27.0,27.04349048500977,27.04349048500977,,,9.0,1.0
598056,R Sathish,Batsmen,Kings XI Punjab,10,31.0,19.699460389210774,19.699460389210774,,,6.0,1.0
598056,S Dhawan,Batsmen,Sunrisers Hyderabad,10,18.0,39.25361235954969,58.88041853932454,1.0,1.0,,
598056,SE Marsh,Batsmen,Kings XI Punjab,10,21.0,36.80086693063779,36.80086693063779,3.0,1.0,,
598056,Sandeep Sharma,Bowler,Kings XI Punjab,10,75.0,28.611214324115075,28.611214324115075,8.0,1.0,2.0,1.0
598057,A Mithun,Bowler,Royal Challengers Bangalore,10,27.0,23.75336088996218,23.75336088996218,,,,
598057,AB de Villiers,Batsmen,Royal Challengers Bangalore,10,31.0,29.69325088100632,29.69325088100632,,,6.0,1.0
598057,CA Pujara,Batsmen,Royal Challengers Bangalore,10,5.0,26.946620833936677,26.946620833936677,,,,
598057,CH Gayle,Batsmen,Royal Challengers Bangalore,10,38.0,48.788664156843474,97.57732831368695,0.0,1.0,4.0,1.0
598057,G Gambhir,Batsmen,Kolkata Knight Riders,10,19.0,34.44304195230367,34.44304195230367,4.0,1.0,,
598057,JD Unadkat,Bowler,Royal Challengers Bangalore,10,1.0,29.197804478209253,29.197804478209253,,,,
598057,JH Kallis,AllRounder,Kolkata Knight Riders,10,151.5,45.540365473544476,68.31054821031671,1.0,1.0,1.0,1.0
598057,L Balaji,Bowler,Kolkata Knight Riders,10,52.0,28.94228288754439,28.94228288754439,,,3.0,1.0
598057,M Kartik,Bowler,Royal Challengers Bangalore,10,27.0,25.41264553225095,25.41264553225095,,,8.0,1.0
598057,MC Henriques,AllRounder,Royal Challengers Bangalore,10,11.0,35.84886898095484,35.84886898095484,3.0,1.0,,
598057,MK Tiwary,Batsmen,Kolkata Knight Riders,10,27.0,24.278094714149603,24.278094714149603,,,9.0,1.0
598057,MS Bisla,Batsmen,Kolkata Knight Riders,10,-2.0,34.05752050864253,34.05752050864253,5.0,1.0,,
598057,R Bhatia,Bowler,Kolkata Knight Riders,10,3.0,27.101585891334885,27.101585891334885,,,,
598057,R Rampaul,Bowler,Royal Challengers Bangalore,10,37.0,33.291991341456324,33.291991341456324,6.0,1.0,5.0,1.0
598057,R Vinay Kumar,Bowler,Royal Challengers Bangalore,10,70.0,31.171347442285928,31.171347442285928,9.0,1.0,2.0,1.0
598057,RN ten Doeschate,Batsmen,Kolkata Knight Riders,10,7.0,24.87507653221524,24.87507653221524,,,,
598057,SMSM Senanayake,Bowler,Kolkata Knight Riders,10,29.0,32.17041126304234,32.17041126304234,8.0,1.0,7.0,1.0
598057,SP Narine,Bowler,Kolkata Knight Riders,10,220.0,32.78592578629525,32.78592578629525,7.0,1.0,0.0,1.0
598057,SS Tiwary,Batsmen,Royal Challengers Bangalore,10,1.0,29.18659005874856,29.18659005874856,,,,
598057,V Kohli,Batsmen,Royal Challengers Bangalore,10,19.0,40.81016292391659,40.81016292391659,2.0,1.0,,
598057,YK Pathan,AllRounder,Kolkata Knight Riders,10,24.0,30.249160298857483,30.249160298857483,10.0,1.0,10.0,1.0
598058,AM Rahane,Batsmen,Rajasthan Royals,10,10.0,36.91001115486544,36.91001115486544,4.0,1.0,,
598058,BJ Hodge,Batsmen,Rajasthan Royals,10,-2.0,27.475799895207377,27.475799895207377,,,,
598058,CH Morris,Bowler,Chennai Super Kings,10,23.0,25.45443243490961,25.45443243490961,,,9.0,1.0
598058,DJ Bravo,AllRounder,Chennai Super Kings,10,47.0,38.26247905077036,38.26247905077036,3.0,1.0,6.0,1.0
598058,JO Holder,Bowler,Chennai Super Kings,10,54.0,26.91843385465064,26.91843385465064,,,3.0,1.0
598058,JP Faulkner,Bowler,Rajasthan Royals,10,3.0,30.8914539734108,30.8914539734108,8.0,1.0,,
598058,KK Cooper,Bowler,Rajasthan Royals,10,50.0,29.32225132093166,29.32225132093166,10.0,1.0,5.0,1.0
598058,M Vijay,Batsmen,Chennai Super Kings,10,71.0,31.245281040272975,31.245281040272975,,,2.0,1.0
598058,MEK Hussey,Batsmen,Chennai Super Kings,10,50.0,45.159554601828034,67.73933190274205,1.0,1.0,4.0,1.0
598058,MM Sharma,Bowler,Chennai Super Kings,10,27.0,29.967675016747823,29.967675016747823,9.0,1.0,7.0,1.0
598058,MS Dhoni,Batsmen,Chennai Super Kings,10,2.0,28.48215756803472,28.48215756803472,,,,
598058,R Ashwin,Bowler,Chennai Super Kings,10,-6.0,27.470975588006073,27.470975588006073,,,,
598058,R Dravid,Batsmen,Rajasthan Royals,10,24.0,34.79711810330748,34.79711810330748,5.0,1.0,8.0,1.0
598058,RA Jadeja,AllRounder,Chennai Super Kings,10,13.0,32.59057911916277,32.59057911916277,7.0,1.0,10.0,1.0
598058,SK Raina,Batsmen,Chennai Super Kings,10,1.0,38.881057412413895,38.881057412413895,2.0,1.0,,
598058,SK Trivedi,Bowler,Rajasthan Royals,10,-2.0,25.84837171967799,25.84837171967799,,,,
598058,SR Watson,AllRounder,Rajasthan Royals,10,196.0,51.2534657857687,102.5069315715374,0.0,1.0,0.0,1.0
598058,STR Binny,AllRounder,Rajasthan Royals,10,115.5,33.596754304361575,33.596754304361575,6.0,1.0,1.0,1.0
598058,SV Samson,Batsmen,Rajasthan Royals,10,-2.0,29.37900596132259,29.37900596132259,,,,
598058,VS Malik,Bowler,Rajasthan Royals,10,0.0,25.107974324984546,25.107974324984546,,,,
598059,A Nehra,Bowler,Delhi Daredevils,10,23.0,27.57787657758453,27.57787657758453,,,,
598059,AB Agarkar,Bowler,Delhi Daredevils,10,15.0,25.092317067817273,25.092317067817273,,,,
598059,AC Gilchrist,Batsmen,Kings XI Punjab,10,7.0,36.22048143407053,72.44096286814106,0.0,1.0,,
598059,BA Bhatt,Bowler,Kings XI Punjab,10,27.0,25.26212862544084,25.26212862544084,,,,
598059,DA Miller,Batsmen,Kings XI Punjab,10,42.0,27.25903174878521,27.25903174878521,,,4.0,1.0
598059,DA Warner,Batsmen,Delhi Daredevils,10,48.0,31.525494299483515,31.525494299483515,5.0,1.0,2.0,1.0
598059,DJ Hussey,Batsmen,Kings XI Punjab,10,29.0,29.257749457390666,29.257749457390666,7.0,1.0,9.0,1.0
598059,DPMD Jayawardene,Batsmen,Delhi Daredevils,10,5.0,34.82765991685563,52.24148987528345,1.0,1.0,,
598059,Harmeet Singh,Bowler,Kings XI Punjab,10,154.0,26.959571443860092,26.959571443860092,,,0.0,1.0
598059,IK Pathan,AllRounder,Delhi Daredevils,10,35.0,33.39718540065376,33.39718540065376,4.0,1.0,6.0,1.0
598059,J Botha,AllRounder,Delhi Daredevils,10,28.0,33.79038628867772,33.79038628867772,3.0,1.0,10.0,1.0
598059,KM Jadhav,Batsmen,Delhi Daredevils,10,1.0,19.341038650569647,19.341038650569647,,,,
598059,LA Pomersbach,Batsmen,Kings XI Punjab,10,21.0,26.239242307106576,26.239242307106576,,,,
598059,M Vohra,Batsmen,Kings XI Punjab,10,9.0,25.41599242709561,25.41599242709561,,,,
598059,MC Juneja,Batsmen,Delhi Daredevils,10,15.0,26.83970024037975,26.83970024037975,,,,
598059,Mandeep Singh,Batsmen,Kings XI Punjab,10,31.0,29.59020985642819,29.59020985642819,6.0,1.0,7.0,1.0
598059,P Awana,Bowler,Kings XI Punjab,10,35.0,28.283648856482387,28.283648856482387,8.0,1.0,5.0,1.0
598059,P Kumar,Bowler,Kings XI Punjab,10,75.0,27.816985245793077,27.816985245793077,9.0,1.0,1.0,1.0
598059,PP Chawla,Bowler,Kings XI Punjab,10,6.0,26.53003648542356,26.53003648542356,,,,
598059,RE van der Merwe,Bowler,Delhi Daredevils,10,46.0,27.808636424868325,27.808636424868325,10.0,1.0,3.0,1.0
598059,UT Yadav,Bowler,Delhi Daredevils,10,0.0,26.510989653977795,26.510989653977795,,,,
598059,V Sehwag,Batsmen,Delhi Daredevils,10,30.0,34.79333646209578,34.79333646209578,2.0,1.0,8.0,1.0
598060,A Mishra,Bowler,Sunrisers Hyderabad,10,-6.0,27.333973720316948,27.333973720316948,,,,
598060,AT Rayudu,Batsmen,Mumbai Indians,10,2.0,22.76552317239589,22.76552317239589,,,,
598060,CL White,Batsmen,Sunrisers Hyderabad,10,53.0,27.950817793277693,27.950817793277693,,,2.0,1.0
598060,DJG Sammy,AllRounder,Sunrisers Hyderabad,10,2.0,36.88164105724112,55.322461585861674,1.0,1.0,,
598060,DR Smith,AllRounder,Mumbai Indians,10,26.0,36.853507984644324,36.853507984644324,2.0,1.0,9.0,1.0
598060,DS Kulkarni,Bowler,Mumbai Indians,10,-2.0,31.46369790361083,31.46369790361083,9.0,1.0,,
598060,DW Steyn,Bowler,Sunrisers Hyderabad,10,2.0,28.152502629342703,28.152502629342703,,,,
598060,GH Vihari,Batsmen,Sunrisers Hyderabad,10,46.0,23.342268136033958,23.342268136033958,,,5.0,1.0
598060,Harbhajan Singh,Bowler,Mumbai Indians,10,4.0,30.940152314619606,30.940152314619606,10.0,1.0,,
598060,I Sharma,Bowler,Sunrisers Hyderabad,10,25.0,26.442219359108247,26.442219359108247,,,10.0,1.0
598060,KA Pollard,AllRounder,Mumbai Indians,10,176.0,31.51355372430273,31.51355372430273,,,0.0,1.0
598060,KD Karthik,Batsmen,Mumbai Indians,10,36.0,32.082181174891765,32.082181174891765,8.0,1.0,7.0,1.0
598060,KV Sharma,Bowler,Sunrisers Hyderabad,10,50.0,24.71194562944866,24.71194562944866,,,4.0,1.0
598060,MG Johnson,Bowler,Mumbai Indians,10,21.0,34.12574781377658,34.12574781377658,5.0,1.0,,
598060,NLTC Perera,AllRounder,Sunrisers Hyderabad,10,-3.0,40.641025581968925,81.28205116393785,0.0,1.0,,
598060,PA Patel,Batsmen,Sunrisers Hyderabad,10,32.0,35.08338609179391,35.08338609179391,3.0,1.0,8.0,1.0
598060,PP Ojha,Bowler,Mumbai Indians,10,-2.0,28.518514844772053,28.518514844772053,,,,
598060,RG Sharma,Batsmen,Mumbai Indians,10,24.0,34.68871169018455,34.68871169018455,4.0,1.0,,
598060,S Dhawan,Batsmen,Sunrisers Hyderabad,10,120.0,33.114597141050034,33.114597141050034,7.0,1.0,1.0,1.0
598060,SL Malinga,Bowler,Mumbai Indians,10,52.0,27.039451681297564,27.039451681297564,,,3.0,1.0
598060,SR Tendulkar,Batsmen,Mumbai Indians,10,45.0,33.54379462215629,33.54379462215629,6.0,1.0,6.0,1.0
598061,AD Mathews,AllRounder,Pune Warriors,10,0.0,32.704030383115736,32.704030383115736,4.0,1.0,,
598061,AG Murtaza,Bowler,Pune Warriors,10,0.0,22.137602772981573,22.137602772981573,,,,
598061,AJ Finch,Batsmen,Pune Warriors,10,56.0,30.47396994312729,30.47396994312729,8.0,1.0,3.0,1.0
598061,B Kumar,Bowler,Pune Warriors,10,29.0,28.148371167077585,28.148371167077585,,,8.0,1.0
598061,DB Das,Batsmen,Kolkata Knight Riders,10,9.0,21.4887791264007,21.4887791264007,,,,
598061,G Gambhir,Batsmen,Kolkata Knight Riders,10,19.0,34.59863783330885,51.89795674996327,1.0,1.0,,
598061,IC Pandey,Bowler,Pune Warriors,10,25.0,26.67433050638882,26.67433050638882,,,9.0,1.0
598061,JH Kallis,AllRounder,Kolkata Knight Riders,10,23.0,43.69321597324637,87.38643194649273,0.0,1.0,10.0,1.0
598061,L Balaji,Bowler,Kolkata Knight Riders,10,21.0,29.661425642487192,29.661425642487192,10.0,1.0,,
598061,LJ Wright,AllRounder,Pune Warriors,10,-6.0,32.53986288806976,32.53986288806976,5.0,1.0,,
598061,MK Pandey,Batsmen,Pune Warriors,10,127.5,25.96267310694243,25.96267310694243,,,1.0,1.0
598061,MK Tiwary,Batsmen,Kolkata Knight Riders,10,-2.0,23.87235227474925,23.87235227474925,,,,
598061,MS Bisla,Batsmen,Kolkata Knight Riders,10,7.0,32.09602514764998,32.09602514764998,7.0,1.0,,
598061,R Bhatia,Bowler,Kolkata Knight Riders,10,11.0,27.4143510390878,27.4143510390878,,,,
598061,RN ten Doeschate,Batsmen,Kolkata Knight Riders,10,48.0,23.723886000277858,23.723886000277858,,,4.0,1.0
598061,RV Gomez,Bowler,Pune Warriors,10,4.0,20.68023539978631,20.68023539978631,,,,
598061,RV Uthappa,Batsmen,Pune Warriors,10,30.0,33.72670807655676,33.72670807655676,3.0,1.0,6.0,1.0
598061,SMSM Senanayake,Bowler,Kolkata Knight Riders,10,29.0,30.18706618429148,30.18706618429148,9.0,1.0,7.0,1.0
598061,SP Narine,Bowler,Kolkata Knight Riders,10,0.0,32.1192600370957,32.1192600370957,6.0,1.0,,
598061,WD Parnell,Bowler,Pune Warriors,10,75.0,29.054044494149093,29.054044494149093,,,2.0,1.0
598061,YK Pathan,AllRounder,Kolkata Knight Riders,10,188.0,31.39596115883516,31.39596115883516,,,0.0,1.0
598061,Yuvraj Singh,AllRounder,Pune Warriors,10,30.0,34.59409878114308,34.59409878114308,2.0,1.0,5.0,1.0
598062,A Nehra,Bowler,Delhi Daredevils,10,-4.0,27.024617088584677,27.024617088584677,,,,
598062,BJ Rohrer,Batsmen,Delhi Daredevils,10,5.0,28.749772273835354,28.749772273835354,,,,
598062,DA Warner,Batsmen,Delhi Daredevils,10,51.0,29.1592407902352,29.1592407902352,,,6.0,1.0
598062,DJ Bravo,AllRounder,Chennai Super Kings,10,67.0,40.21796219649899,60.32694329474848,1.0,1.0,2.0,1.0
598062,IK Pathan,AllRounder,Delhi Daredevils,10,4.0,33.90576213507576,33.90576213507576,4.0,1.0,,
598062,J Botha,AllRounder,Delhi Daredevils,10,24.0,34.101886205236,34.101886205236,3.0,1.0,,
598062,JA Morkel,Bowler,Chennai Super Kings,10,112.5,29.510801974350272,29.510801974350272,9.0,1.0,1.0,1.0
598062,JO Holder,Bowler,Chennai Super Kings,10,-2.0,27.38319697347509,27.38319697347509,,,,
598062,KM Jadhav,Batsmen,Delhi Daredevils,10,2.0,18.019885621545868,18.019885621545868,,,,
598062,M Vijay,Batsmen,Chennai Super Kings,10,42.0,33.426643974193524,33.426643974193524,5.0,1.0,8.0,1.0
598062,MEK Hussey,Batsmen,Chennai Super Kings,10,30.0,45.18944567465854,90.37889134931709,0.0,1.0,9.0,1.0
598062,MM Sharma,Bowler,Chennai Super Kings,10,52.0,32.05479001886534,32.05479001886534,7.0,1.0,5.0,1.0
598062,MS Dhoni,Batsmen,Chennai Super Kings,10,154.0,30.995399513605612,30.995399513605612,,,0.0,1.0
598062,R Ashwin,Bowler,Chennai Super Kings,10,54.0,29.23544617395631,29.23544617395631,10.0,1.0,4.0,1.0
598062,RA Jadeja,AllRounder,Chennai Super Kings,10,27.0,31.62367756164393,31.62367756164393,8.0,1.0,10.0,1.0
598062,RE van der Merwe,Bowler,Delhi Daredevils,10,47.0,28.34967387205985,28.34967387205985,,,7.0,1.0
598062,S Kaul,Bowler,Delhi Daredevils,10,7.0,26.09097588960603,26.09097588960603,,,,
598062,SK Raina,Batsmen,Chennai Super Kings,10,8.0,38.53633059122468,38.53633059122468,2.0,1.0,,
598062,UBT Chand,Batsmen,Delhi Daredevils,10,21.0,29.300790017309307,29.300790017309307,,,,
598062,UT Yadav,Bowler,Delhi Daredevils,10,64.0,26.802224599183607,26.802224599183607,,,3.0,1.0
598062,V Sehwag,Batsmen,Delhi Daredevils,10,-2.0,33.209827496204554,33.209827496204554,6.0,1.0,,
598063,AA Chavan,Bowler,Rajasthan Royals,10,0.0,25.89359221388537,25.89359221388537,,,,
